销售日期,单品编码,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,均价,单品名称,分类编码,分类名称,损耗率,平均损耗率,批发价,加价率
2023-05-04,102900011030110,36.0,36.0,137.6,9.0,27.0,36,0,3.822222222222222,菠菜(份),1011010101,花叶类,9.43,12.83,2.63,0.4533164343050273
2023-05-04,102900011031100,26.0,26.0,117.0,0.0,26.0,26,0,4.5,小米椒(份),1011010504,辣椒类,9.43,9.24,2.18,1.0642201834862384
2023-05-04,102900011031216,1.0,1.0,7.0,1.0,0.0,1,0,7.0,冰草(盒),1011010101,花叶类,10.34,12.83,5.24,0.33587786259541974
2023-05-04,102900011031926,2.0,2.0,11.8,0.0,2.0,2,0,5.9,虫草花(份),1011010801,食用菌,9.43,9.45,3.22,0.8322981366459627
2023-05-04,102900011032022,6.0,6.0,34.8,0.0,6.0,6,0,5.8,小皱皮(份),1011010504,辣椒类,9.43,9.24,3.99,0.4536340852130325
2023-05-04,102900011032251,2.0,2.0,9.0,2.0,0.0,2,0,4.5,螺丝椒(份),1011010504,辣椒类,9.43,9.24,3.24,0.38888888888888884
2023-05-04,102900011032343,2.48,2.48,68.1465,0.285,2.195,6,0,27.47842741935484,七彩椒(2),1011010504,辣椒类,9.43,9.24,10.92,1.516339507266927
2023-05-04,102900011032848,1.0,1.0,4.5,0.0,1.0,1,0,4.5,姜蒜小米椒组合装(小份),1011010504,辣椒类,9.43,9.24,2.04,1.2058823529411766
2023-05-04,102900011033944,0.679,0.679,8.827,0.224,0.45499999999999996,3,0,12.999999999999998,杏鲍菇(2),1011010801,食用菌,9.43,9.45,8.75,0.48571428571428554
2023-05-04,102900011034026,18.829,18.829,167.049,0.536,18.293,36,0,8.871899729141218,枝江青梗散花,1011010201,花菜类,9.43,15.51,5.35,0.658299014792751
2023-05-04,102900011034231,17.0,17.0,59.5,0.0,17.0,17,0,3.5,奶白菜(份),1011010101,花叶类,9.43,12.83,2.35,0.4893617021276595
2023-05-04,102900011034330,9.0,9.0,45.3,4.0,5.0,9,0,5.033333333333333,双孢菇(盒),1011010801,食用菌,0.2,9.45,3.53,0.42587346553352234
2023-05-04,102900011035078,1.271,1.271,24.148999999999997,0.0,1.271,6,0,19.0,红椒(2),1011010504,辣椒类,9.43,9.24,16.14,0.17719950433705067
2023-05-04,102900011035740,1.0,1.0,8.9,0.0,1.0,1,0,8.9,蟹味菇与白玉菇双拼(盒),1011010801,食用菌,0.84,9.45,4.21,1.1140142517814726
2023-05-04,106949711300259,27.0,27.0,77.4,6.0,21.0,27,0,2.8666666666666667,金针菇(盒),1011010801,食用菌,0.45,9.45,1.96,0.4625850340136055
2023-05-04,106971533450003,13.0,13.0,34.2,4.0,9.0,13,0,2.630769230769231,海鲜菇(包),1011010801,食用菌,0.0,9.45,2.17,0.2123360510457286
2023-05-05,102900005115250,2.941,2.941,63.525600000000004,0.0,2.941,18,0,21.6,西峡花菇(1),1011010801,食用菌,10.8,9.45,15.2,0.42105263157894757
2023-05-05,102900005115762,8.475999999999999,8.475999999999999,50.856,0.0,8.475999999999999,18,0,6.000000000000001,苋菜,1011010101,花叶类,18.52,12.83,3.72,0.6129032258064517
2023-05-05,102900005115779,0.731,0.731,4.8246,0.0,0.731,3,0,6.6000000000000005,云南生菜,1011010101,花叶类,15.25,12.83,4.31,0.5313225058004643
2023-05-05,102900005115786,16.238,16.238,162.38,0.0,16.238,38,0,10.0,竹叶菜,1011010101,花叶类,13.62,12.83,7.3,0.36986301369863006
2023-05-05,102900005115823,10.679,10.679,55.5308,0.0,10.679,22,0,5.2,上海青,1011010101,花叶类,14.43,12.83,3.77,0.3793103448275863
2023-05-05,102900005115878,4.47,4.47,44.7,0.0,4.47,9,0,10.000000000000002,茼蒿,1011010101,花叶类,6.27,12.83,7.77,0.28700128700128724
2023-05-05,102900005115908,5.287,5.287,42.296,0.0,5.287,13,0,8.0,菜心,1011010101,花叶类,13.7,12.83,5.61,0.42602495543672014
2023-05-05,102900005116257,22.324,22.324,178.592,0.0,22.324,46,0,8.0,紫茄子(2),1011010501,茄类,6.07,6.68,5.84,0.36986301369863006
2023-05-05,102900005116639,0.954,0.954,9.540000000000001,0.0,0.954,4,0,10.000000000000002,马齿苋,1011010101,花叶类,11.78,12.83,7.3,0.3698630136986305
2023-05-05,102900005116714,12.844,12.844,154.12800000000001,0.0,12.844,32,0,12.000000000000002,西兰花,1011010201,花菜类,9.26,15.51,9.44,0.27118644067796627
2023-05-05,102900005116899,6.994,6.994,33.5712,0.0,6.994,11,0,4.8,净藕(1),1011010402,水生根茎类,5.54,13.65,2.65,0.8113207547169812
2023-05-05,102900005118824,0.265,0.265,5.194000000000001,0.0,0.265,1,0,19.6,高瓜(1),1011010402,水生根茎类,29.25,13.65,13.78,0.42235123367198857
2023-05-05,102900005118831,17.0,17.0,85.0,0.0,17.0,17,0,5.0,娃娃菜,1011010101,花叶类,2.48,12.83,3.37,0.48367952522255186
2023-05-05,102900005119975,2.185,2.185,30.590000000000003,0.0,2.185,6,0,14.000000000000002,红薯尖,1011010101,花叶类,8.42,12.83,11.3,0.23893805309734528
2023-05-05,102900011000328,10.311,10.311,103.11,0.0,10.311,32,0,10.0,螺丝椒,1011010504,辣椒类,10.18,9.24,7.4,0.3513513513513513
2023-05-05,102900011007969,3.454,3.454,41.448,0.0,3.454,12,0,12.0,红莲藕带,1011010402,水生根茎类,16.63,13.65,8.77,0.36830102622576977
2023-05-05,102900011010891,2.741,2.741,27.410000000000004,0.0,2.741,4,0,10.000000000000002,野藕(1),1011010402,水生根茎类,7.97,13.65,7.11,0.40646976090014086
2023-05-05,102900011013274,1.0,1.0,4.1,1.0,0.0,1,0,4.1,白玉菇(袋),1011010801,食用菌,6.57,9.45,4.32,-0.05092592592592604
2023-05-05,102900011016701,22.575,22.575,162.54,0.0,22.575,59,0,7.2,芜湖青椒(1),1011010504,辣椒类,5.7,9.24,5.32,0.35338345864661647
2023-05-05,102900011023464,7.351,7.351,29.404,0.0,7.351,20,0,4.0,小青菜(1),1011010101,花叶类,10.33,12.83,2.8,0.4285714285714286
2023-05-05,102900011030059,17.0,17.0,66.3,0.0,17.0,17,0,3.9,云南生菜(份),1011010101,花叶类,9.43,12.83,2.86,0.36363636363636376
2023-05-05,102900011030097,15.0,15.0,65.7,1.0,14.0,15,0,4.38,云南油麦菜(份),1011010101,花叶类,9.43,12.83,2.44,0.7950819672131149
2023-05-05,102900011030110,10.0,10.0,30.4,6.0,4.0,10,0,3.04,菠菜(份),1011010101,花叶类,9.43,12.83,2.65,0.14716981132075468
2023-05-05,102900011031100,19.0,19.0,85.5,0.0,19.0,19,0,4.5,小米椒(份),1011010504,辣椒类,9.43,9.24,2.15,1.0930232558139537
2023-05-05,102900011032022,6.0,6.0,32.5,1.0,5.0,6,0,5.416666666666667,小皱皮(份),1011010504,辣椒类,9.43,9.24,3.83,0.4142732811140122
2023-05-05,102900011032237,4.0,4.0,23.2,0.0,4.0,4,0,5.8,青线椒(份),1011010504,辣椒类,9.43,9.24,5.7,0.01754385964912264
2023-05-05,102900011032343,3.104,3.104,89.3952,0.0,3.104,7,0,28.8,七彩椒(2),1011010504,辣椒类,9.43,9.24,10.79,1.669138090824838
2023-05-05,102900011033944,2.185,2.185,26.117,0.44,1.745,9,0,11.952860411899314,杏鲍菇(2),1011010801,食用菌,9.43,9.45,8.77,0.3629259306612673
2023-05-05,102900011034026,15.831,15.831,142.479,0.0,15.831,25,0,9.000000000000002,枝江青梗散花,1011010201,花菜类,9.43,15.51,5.3,0.6981132075471701
2023-05-05,102900011034330,15.0,15.0,82.39999999999999,2.0,13.0,15,0,5.493333333333333,双孢菇(盒),1011010801,食用菌,0.2,9.45,3.62,0.5174953959484345
2023-05-05,102900011035078,1.987,1.987,37.753,0.0,1.987,8,0,19.0,红椒(2),1011010504,辣椒类,9.43,9.24,16.01,0.18675827607745155
2023-05-05,106949711300259,27.0,27.0,75.0,8.0,19.0,27,0,2.7777777777777777,金针菇(盒),1011010801,食用菌,0.45,9.45,1.94,0.43184421534937
2023-05-05,106971533450003,15.0,15.0,41.4,4.0,11.0,15,0,2.76,海鲜菇(包),1011010801,食用菌,0.0,9.45,2.15,0.28372093023255807
2023-05-06,102900005115250,4.682,4.682,101.1312,0.0,4.682,30,0,21.6,西峡花菇(1),1011010801,食用菌,10.8,9.45,15.2,0.42105263157894757
2023-05-06,102900005115762,8.19,8.19,49.14,0.0,8.19,17,0,6.0,苋菜,1011010101,花叶类,18.52,12.83,3.23,0.8575851393188854
2023-05-06,102900005115786,10.893,10.893,87.144,0.0,10.893,23,0,8.0,竹叶菜,1011010101,花叶类,13.62,12.83,7.3,0.09589041095890405
2023-05-06,102900005115823,2.036,2.036,10.587200000000001,0.0,2.036,4,0,5.2,上海青,1011010101,花叶类,14.43,12.83,3.78,0.3756613756613758
2023-05-06,102900005115878,7.677,7.677,92.124,0.0,7.677,15,0,12.0,茼蒿,1011010101,花叶类,6.27,12.83,8.42,0.42517814726840863
2023-05-06,102900005115908,3.326,3.326,29.934,0.0,3.326,7,0,9.0,菜心,1011010101,花叶类,13.7,12.83,5.61,0.6042780748663101
2023-05-06,102900005115946,4.5169999999999995,4.5169999999999995,54.204,0.0,4.5169999999999995,11,0,12.000000000000002,木耳菜,1011010101,花叶类,7.61,12.83,8.62,0.39211136890951304
2023-05-06,102900005116257,23.097,23.097,184.776,0.0,23.097,46,0,8.0,紫茄子(2),1011010501,茄类,6.07,6.68,6.47,0.2364760432766615
2023-05-06,102900005116639,1.3250000000000002,1.3250000000000002,8.914000000000001,1.084,0.241,5,0,6.727547169811321,马齿苋,1011010101,花叶类,11.78,12.83,7.2,-0.06561844863731658
2023-05-06,102900005116714,9.676,9.676,116.112,0.0,9.676,30,0,12.0,西兰花,1011010201,花菜类,9.26,15.51,8.84,0.35746606334841635
2023-05-06,102900005116899,7.309,7.309,35.0832,0.0,7.309,12,0,4.8,净藕(1),1011010402,水生根茎类,5.54,13.65,2.64,0.8181818181818181
2023-05-06,102900005118831,24.0,24.0,120.0,0.0,24.0,24,0,5.0,娃娃菜,1011010101,花叶类,2.48,12.83,3.48,0.4367816091954022
2023-05-06,102900005119975,4.678,4.678,65.49199999999999,0.0,4.678,14,0,13.999999999999998,红薯尖,1011010101,花叶类,8.42,12.83,10.21,0.37120470127326133
2023-05-06,102900011000328,14.921,14.921,149.21,0.0,14.921,45,0,10.000000000000002,螺丝椒,1011010504,辣椒类,10.18,9.24,7.03,0.42247510668563315
2023-05-06,102900011007969,3.472,3.472,41.664,0.0,3.472,13,0,12.0,红莲藕带,1011010402,水生根茎类,16.63,13.65,8.73,0.3745704467353952
2023-05-06,102900011010891,7.0,7.0,70.0,0.0,7.0,11,0,10.0,野藕(1),1011010402,水生根茎类,7.97,13.65,7.12,0.4044943820224718
2023-05-06,102900011013274,2.0,2.0,13.6,1.0,1.0,2,0,6.8,白玉菇(袋),1011010801,食用菌,6.57,9.45,4.17,0.630695443645084
2023-05-06,102900011016701,28.898,28.898,208.06560000000002,0.0,28.898,77,0,7.200000000000001,芜湖青椒(1),1011010504,辣椒类,5.7,9.24,4.86,0.4814814814814816
2023-05-06,102900011023464,7.627,7.627,30.508,0.0,7.627,19,0,4.0,小青菜(1),1011010101,花叶类,10.33,12.83,2.8,0.4285714285714286
2023-05-06,102900011030059,29.0,29.0,113.1,0.0,29.0,29,0,3.9,云南生菜(份),1011010101,花叶类,9.43,12.83,2.7,0.4444444444444444
2023-05-06,102900011030097,22.0,22.0,99.0,0.0,22.0,22,0,4.5,云南油麦菜(份),1011010101,花叶类,9.43,12.83,2.55,0.7647058823529413
2023-05-06,102900011030110,16.0,16.0,62.4,2.0,14.0,16,0,3.9,菠菜(份),1011010101,花叶类,9.43,12.83,2.45,0.5918367346938773
2023-05-06,102900011031100,18.0,18.0,81.0,0.0,18.0,18,0,4.5,小米椒(份),1011010504,辣椒类,9.43,9.24,2.18,1.0642201834862384
2023-05-06,102900011031926,3.0,3.0,17.700000000000003,1.0,2.0,3,0,5.900000000000001,虫草花(份),1011010801,食用菌,9.43,9.45,3.01,0.9601328903654491
2023-05-06,102900011032022,3.0,3.0,19.5,1.0,2.0,3,0,6.5,小皱皮(份),1011010504,辣椒类,9.43,9.24,3.67,0.771117166212534
2023-05-06,102900011032237,10.0,10.0,84.5,2.0,8.0,10,0,8.45,青线椒(份),1011010504,辣椒类,9.43,9.24,4.95,0.707070707070707
2023-05-06,102900011032343,0.81,0.81,23.328,0.0,0.81,3,0,28.799999999999997,七彩椒(2),1011010504,辣椒类,9.43,9.24,10.68,1.696629213483146
2023-05-06,102900011032848,8.0,8.0,36.0,0.0,8.0,8,0,4.5,姜蒜小米椒组合装(小份),1011010504,辣椒类,9.43,9.24,2.04,1.2058823529411766
2023-05-06,102900011033173,0.558,0.558,8.928,0.0,0.558,3,0,16.0,槐花,1011010101,花叶类,16.8,12.83,9.09,0.7601760176017602
2023-05-06,102900011033944,2.015,2.015,26.195,0.0,2.015,9,0,13.0,杏鲍菇(2),1011010801,食用菌,9.43,9.45,8.78,0.4806378132118452
2023-05-06,102900011034026,24.411,24.411,217.93949999999998,1.831,22.58,42,0,8.927921838515422,枝江青梗散花,1011010201,花菜类,9.43,15.51,4.92,0.8146182598608582
2023-05-06,102900011034231,22.0,22.0,77.0,0.0,22.0,22,0,3.5,奶白菜(份),1011010101,花叶类,9.43,12.83,2.29,0.5283842794759825
2023-05-06,102900011034330,10.0,10.0,58.0,0.0,10.0,10,0,5.8,双孢菇(盒),1011010801,食用菌,0.2,9.45,3.52,0.6477272727272727
2023-05-06,102900011034439,9.0,9.0,52.199999999999996,0.0,9.0,9,0,5.8,青红杭椒组合装(份),1011010504,辣椒类,9.43,9.24,3.7,0.5675675675675675
2023-05-06,102900011035078,1.8760000000000001,1.8760000000000001,35.644,0.0,1.8760000000000001,9,0,18.999999999999996,红椒(2),1011010504,辣椒类,9.43,9.24,16.25,0.16923076923076907
2023-05-06,102900011035740,4.0,4.0,35.6,0.0,4.0,4,0,8.9,蟹味菇与白玉菇双拼(盒),1011010801,食用菌,0.84,9.45,4.06,1.1921182266009853
2023-05-06,106949711300259,53.0,53.0,149.4,10.0,43.0,51,0,2.818867924528302,金针菇(盒),1011010801,食用菌,0.45,9.45,1.84,0.5319934372436423
2023-05-06,106971533450003,21.0,21.0,54.6,8.0,13.0,21,0,2.6,海鲜菇(包),1011010801,食用菌,0.0,9.45,2.08,0.25
2023-05-07,102900005115250,3.752,3.752,81.0432,0.0,3.752,22,0,21.6,西峡花菇(1),1011010801,食用菌,10.8,9.45,14.37,0.5031315240083509
2023-05-07,102900005115762,12.905999999999999,12.905999999999999,77.436,0.0,12.905999999999999,27,0,6.000000000000001,苋菜,1011010101,花叶类,18.52,12.83,3.16,0.89873417721519
2023-05-07,102900005115786,19.509,19.509,156.072,0.0,19.509,47,0,8.0,竹叶菜,1011010101,花叶类,13.62,12.83,5.81,0.376936316695353
2023-05-07,102900005115823,12.016,12.016,62.483200000000004,0.0,12.016,23,0,5.2,上海青,1011010101,花叶类,14.43,12.83,3.78,0.3756613756613758
2023-05-07,102900005115908,3.081,3.081,27.729,0.0,3.081,7,0,9.0,菜心,1011010101,花叶类,13.7,12.83,5.81,0.5490533562822721
2023-05-07,102900005115946,5.001,5.001,60.012,0.0,5.001,11,0,12.0,木耳菜,1011010101,花叶类,7.61,12.83,8.72,0.37614678899082565
2023-05-07,102900005116257,39.966,39.966,319.728,0.0,39.966,83,0,8.0,紫茄子(2),1011010501,茄类,6.07,6.68,6.22,0.2861736334405145
2023-05-07,102900005116639,1.586,1.586,15.86,0.0,1.586,6,0,10.0,马齿苋,1011010101,花叶类,11.78,12.83,7.19,0.39082058414464527
2023-05-07,102900005116714,27.527,27.527,330.324,0.0,27.527,66,0,12.0,西兰花,1011010201,花菜类,9.26,15.51,8.59,0.3969732246798603
2023-05-07,102900005116899,9.388,9.388,45.0624,0.0,9.388,15,0,4.8,净藕(1),1011010402,水生根茎类,5.54,13.65,2.65,0.8113207547169812
2023-05-07,102900005118824,1.683,1.683,32.9868,0.0,1.683,6,0,19.6,高瓜(1),1011010402,水生根茎类,29.25,13.65,13.79,0.421319796954315
2023-05-07,102900005118831,32.0,32.0,160.0,0.0,32.0,32,0,5.0,娃娃菜,1011010101,花叶类,2.48,12.83,3.76,0.32978723404255317
2023-05-07,102900005119975,5.503,5.503,77.042,0.0,5.503,18,0,14.0,红薯尖,1011010101,花叶类,8.42,12.83,10.73,0.3047530288909599
2023-05-07,102900005128748,0.453,0.453,38.776799999999994,0.0,0.453,2,0,85.59999999999998,黄花菜,1011010101,花叶类,16.89,12.83,65.36,0.30966952264381864
2023-05-07,102900011000328,11.962,11.962,119.62,0.0,11.962,37,0,10.0,螺丝椒,1011010504,辣椒类,10.18,9.24,7.21,0.38696255201109575
2023-05-07,102900011007969,2.876,2.876,34.512,0.0,2.876,12,0,12.0,红莲藕带,1011010402,水生根茎类,16.63,13.65,8.53,0.4067995310668231
2023-05-07,102900011010891,4.871,4.871,48.71,0.0,4.871,9,0,10.0,野藕(1),1011010402,水生根茎类,7.97,13.65,7.1,0.40845070422535223
2023-05-07,102900011013274,1.0,1.0,6.8,0.0,1.0,1,0,6.8,白玉菇(袋),1011010801,食用菌,6.57,9.45,4.1,0.6585365853658538
2023-05-07,102900011016701,40.937,40.937,294.7464,0.0,40.937,113,0,7.2,芜湖青椒(1),1011010504,辣椒类,5.7,9.24,4.74,0.5189873417721518
2023-05-07,102900011023464,11.82,11.82,47.28,0.0,11.82,26,0,4.0,小青菜(1),1011010101,花叶类,10.33,12.83,2.61,0.5325670498084292
2023-05-07,102900011030059,40.0,40.0,156.0,0.0,40.0,40,0,3.9,云南生菜(份),1011010101,花叶类,9.43,12.83,2.79,0.39784946236559127
2023-05-07,102900011030097,22.0,22.0,98.3,1.0,21.0,22,0,4.468181818181818,云南油麦菜(份),1011010101,花叶类,9.43,12.83,2.56,0.7453835227272725
2023-05-07,102900011030110,32.0,32.0,126.4,1.0,31.0,32,0,3.95,菠菜(份),1011010101,花叶类,9.43,12.83,2.34,0.6880341880341883
2023-05-07,102900011031100,26.0,26.0,117.0,0.0,26.0,26,0,4.5,小米椒(份),1011010504,辣椒类,9.43,9.24,2.19,1.0547945205479454
2023-05-07,102900011031926,3.0,3.0,17.700000000000003,0.0,3.0,3,0,5.900000000000001,虫草花(份),1011010801,食用菌,9.43,9.45,2.93,1.013651877133106
2023-05-07,102900011032022,4.0,4.0,30.0,3.0,1.0,4,0,7.5,小皱皮(份),1011010504,辣椒类,9.43,9.24,3.67,1.0435967302452318
2023-05-07,102900011032237,7.0,7.0,58.10000000000001,1.0,6.0,7,0,8.3,青线椒(份),1011010504,辣椒类,9.43,9.24,4.44,0.8693693693693694
2023-05-07,102900011032251,25.0,25.0,187.5,0.0,25.0,25,0,7.5,螺丝椒(份),1011010504,辣椒类,9.43,9.24,3.25,1.3076923076923075
2023-05-07,102900011032343,0.292,0.292,8.4096,0.0,0.292,1,0,28.8,七彩椒(2),1011010504,辣椒类,9.43,9.24,10.68,1.696629213483146
2023-05-07,102900011032848,10.0,10.0,45.0,0.0,10.0,10,0,4.5,姜蒜小米椒组合装(小份),1011010504,辣椒类,9.43,9.24,2.08,1.1634615384615383
2023-05-07,102900011033173,0.257,0.257,4.112,0.0,0.257,2,0,16.0,槐花,1011010101,花叶类,16.8,12.83,9.07,0.7640573318632855
2023-05-07,102900011033944,7.671,7.671,98.397,0.811,6.86,29,0,12.827141181071568,杏鲍菇(2),1011010801,食用菌,9.43,9.45,8.44,0.5198034574729347
2023-05-07,102900011034026,26.631,26.631,239.679,0.0,26.631,47,0,9.0,枝江青梗散花,1011010201,花菜类,9.43,15.51,4.29,1.097902097902098
2023-05-07,102900011034231,40.0,40.0,138.6,2.0,38.0,40,0,3.465,奶白菜(份),1011010101,花叶类,9.43,12.83,2.18,0.5894495412844034
2023-05-07,102900011034330,23.0,23.0,124.2,4.0,19.0,23,0,5.4,双孢菇(盒),1011010801,食用菌,0.2,9.45,3.7,0.45945945945945943
2023-05-07,102900011034439,7.0,7.0,36.0,2.0,5.0,7,0,5.142857142857143,青红杭椒组合装(份),1011010504,辣椒类,9.43,9.24,3.78,0.360544217687075
2023-05-07,102900011035078,2.642,2.642,50.198,0.0,2.642,12,0,19.0,红椒(2),1011010504,辣椒类,9.43,9.24,16.09,0.18085767557489119
2023-05-07,102900011035740,1.0,1.0,8.9,0.0,1.0,1,0,8.9,蟹味菇与白玉菇双拼(盒),1011010801,食用菌,0.84,9.45,4.05,1.1975308641975309
2023-05-07,106949711300259,54.0,54.0,156.0,13.0,41.0,54,0,2.888888888888889,金针菇(盒),1011010801,食用菌,0.45,9.45,1.96,0.473922902494331
2023-05-07,106971533450003,22.0,22.0,60.0,6.0,16.0,22,0,2.727272727272727,海鲜菇(包),1011010801,食用菌,0.0,9.45,2.1,0.29870129870129847
2023-05-08,102900005115250,4.053,4.053,87.54480000000001,0.0,4.053,19,0,21.6,西峡花菇(1),1011010801,食用菌,10.8,9.45,14.0,0.5428571428571429
2023-05-08,102900005115762,7.771,7.771,46.626,0.0,7.771,18,0,6.0,苋菜,1011010101,花叶类,18.52,12.83,3.19,0.8808777429467085
2023-05-08,102900005115786,20.789,20.789,145.523,0.0,20.789,42,0,6.999999999999999,竹叶菜,1011010101,花叶类,13.62,12.83,5.25,0.33333333333333326
2023-05-08,102900005115823,2.131,2.131,11.0812,0.0,2.131,5,0,5.200000000000001,上海青,1011010101,花叶类,14.43,12.83,3.78,0.37566137566137603
2023-05-08,102900005115908,9.822,9.822,88.398,0.0,9.822,20,0,9.0,菜心,1011010101,花叶类,13.7,12.83,5.71,0.5761821366024518
2023-05-08,102900005115946,4.021,4.021,45.1224,0.652,3.369,11,0,11.221686147724446,木耳菜,1011010101,花叶类,7.61,12.83,8.76,0.2810144004251651
2023-05-08,102900005116257,21.757,21.757,174.056,0.0,21.757,43,0,8.0,紫茄子(2),1011010501,茄类,6.07,6.68,6.04,0.32450331125827825
2023-05-08,102900005116714,15.363,15.363,184.356,0.0,15.363,36,0,12.0,西兰花,1011010201,花菜类,9.26,15.51,8.18,0.4669926650366749
2023-05-08,102900005116899,2.016,2.016,9.6768,0.0,2.016,3,0,4.8,净藕(1),1011010402,水生根茎类,5.54,13.65,2.65,0.8113207547169812
2023-05-08,102900005118824,2.168,2.168,42.4928,0.0,2.168,7,0,19.6,高瓜(1),1011010402,水生根茎类,29.25,13.65,13.89,0.41108711303095746
2023-05-08,102900005118831,15.0,15.0,87.0,0.0,15.0,15,0,5.8,娃娃菜,1011010101,花叶类,2.48,12.83,3.78,0.5343915343915344
2023-05-08,102900005119975,2.121,2.121,29.694,0.0,2.121,6,0,14.0,红薯尖,1011010101,花叶类,8.42,12.83,10.78,0.2987012987012987
2023-05-08,102900005128748,0.67,0.67,57.352,0.0,0.67,4,0,85.6,黄花菜,1011010101,花叶类,16.89,12.83,65.36,0.30966952264381886
2023-05-08,102900011000328,7.806,7.806,78.06,0.0,7.806,24,0,10.0,螺丝椒,1011010504,辣椒类,10.18,9.24,7.41,0.3495276653171391
2023-05-08,102900011007969,2.834,2.834,34.008,0.0,2.834,5,0,12.0,红莲藕带,1011010402,水生根茎类,16.63,13.65,8.26,0.4527845036319613
2023-05-08,102900011010891,1.366,1.366,13.66,0.0,1.366,2,0,10.0,野藕(1),1011010402,水生根茎类,7.97,13.65,7.11,0.40646976090014064
2023-05-08,102900011013274,1.0,1.0,6.8,0.0,1.0,1,0,6.8,白玉菇(袋),1011010801,食用菌,6.57,9.45,4.1,0.6585365853658538
2023-05-08,102900011016701,27.408,27.408,197.3376,0.0,27.408,68,0,7.2,芜湖青椒(1),1011010504,辣椒类,5.7,9.24,4.78,0.506276150627615
2023-05-08,102900011023464,9.016,9.016,36.064,0.0,9.016,21,0,4.0,小青菜(1),1011010101,花叶类,10.33,12.83,2.6,0.5384615384615383
2023-05-08,102900011030059,29.0,29.0,113.1,0.0,29.0,29,0,3.9,云南生菜(份),1011010101,花叶类,9.43,12.83,2.84,0.37323943661971826
2023-05-08,102900011030097,11.0,11.0,49.5,0.0,11.0,11,0,4.5,云南油麦菜(份),1011010101,花叶类,9.43,12.83,2.54,0.7716535433070866
2023-05-08,102900011030110,14.0,14.0,56.0,0.0,14.0,14,0,4.0,菠菜(份),1011010101,花叶类,9.43,12.83,2.4,0.6666666666666667
2023-05-08,102900011031100,10.0,10.0,45.0,0.0,10.0,10,0,4.5,小米椒(份),1011010504,辣椒类,9.43,9.24,2.19,1.0547945205479454
2023-05-08,102900011031926,2.0,2.0,11.8,0.0,2.0,2,0,5.9,虫草花(份),1011010801,食用菌,9.43,9.45,3.04,0.9407894736842106
2023-05-08,102900011032022,10.0,10.0,66.8,3.0,7.0,10,0,6.68,小皱皮(份),1011010504,辣椒类,9.43,9.24,3.77,0.7718832891246683
2023-05-08,102900011032251,20.0,20.0,150.0,0.0,20.0,20,0,7.5,螺丝椒(份),1011010504,辣椒类,9.43,9.24,3.32,1.2590361445783134
2023-05-08,102900011032343,1.2369999999999999,1.2369999999999999,35.6256,0.0,1.2369999999999999,3,0,28.8,七彩椒(2),1011010504,辣椒类,9.43,9.24,10.7,1.6915887850467293
2023-05-08,102900011032848,5.0,5.0,22.5,0.0,5.0,5,0,4.5,姜蒜小米椒组合装(小份),1011010504,辣椒类,9.43,9.24,2.12,1.1226415094339623
2023-05-08,102900011033944,4.075,4.075,51.649,0.255,3.8200000000000003,15,0,12.674601226993865,杏鲍菇(2),1011010801,食用菌,9.43,9.45,8.69,0.45852718377374746
2023-05-08,102900011034026,2.5,2.5,18.0,0.0,2.5,4,0,7.2,枝江青梗散花,1011010201,花菜类,9.43,15.51,3.59,1.0055710306406684
2023-05-08,102900011034231,17.0,17.0,59.5,0.0,17.0,17,0,3.5,奶白菜(份),1011010101,花叶类,9.43,12.83,2.09,0.6746411483253589
2023-05-08,102900011034330,10.0,10.0,58.0,0.0,10.0,10,0,5.8,双孢菇(盒),1011010801,食用菌,0.2,9.45,3.73,0.5549597855227881
2023-05-08,102900011034439,3.0,3.0,17.4,1.0,2.0,3,0,5.8,青红杭椒组合装(份),1011010504,辣椒类,9.43,9.24,3.98,0.4572864321608039
2023-05-08,102900011035078,1.533,1.533,33.1128,0.0,1.533,7,0,21.6,红椒(2),1011010504,辣椒类,9.43,9.24,15.92,0.35678391959799005
2023-05-08,102900011035740,2.0,2.0,17.8,0.0,2.0,2,0,8.9,蟹味菇与白玉菇双拼(盒),1011010801,食用菌,0.84,9.45,4.05,1.1975308641975309
2023-05-08,102900051000944,1.244,1.244,37.3464,0.494,0.75,5,0,30.02122186495177,洪湖藕带,1011010402,水生根茎类,24.05,13.65,20.0,0.5010610932475885
2023-05-08,106949711300259,22.0,22.0,60.0,5.0,17.0,22,0,2.727272727272727,金针菇(盒),1011010801,食用菌,0.45,9.45,1.98,0.37741046831955916
2023-05-08,106971533450003,13.0,13.0,34.2,4.0,9.0,13,0,2.630769230769231,海鲜菇(包),1011010801,食用菌,0.0,9.45,2.18,0.20677487649964732
2023-05-09,102900005115250,3.2960000000000003,3.2960000000000003,71.1936,0.0,3.2960000000000003,17,0,21.599999999999998,西峡花菇(1),1011010801,食用菌,10.8,9.45,14.0,0.5428571428571427
2023-05-09,102900005115762,6.932,6.932,31.887199999999996,0.0,6.932,15,0,4.6,苋菜,1011010101,花叶类,18.52,12.83,3.15,0.46031746031746024
2023-05-09,102900005115786,11.699,11.699,81.893,0.0,11.699,29,0,7.0,竹叶菜,1011010101,花叶类,13.62,12.83,5.22,0.34099616858237547
