销售日期,分类编码,分类名称,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,在售单品数,均价,平均损耗率,批发价均值,批发价加权,加价率
2022-07-25,1011010504,辣椒类,66.762,66.762,319.56,6.0,60.762,92,0,11,4.786555226026782,9.24,6.573522056328287,2.2653533447170546,1.1129397924563635
2022-07-25,1011010801,食用菌,66.315,66.315,360.2695,8.185,58.13,97,0,9,5.432699992460228,9.45,8.364383144037081,4.026346377139411,0.3492877868893105
2022-07-26,1011010101,花叶类,161.853,161.702,999.419,3.0,158.702,323,0,16,6.180622379438721,12.83,6.976615824936133,3.8607030834498026,0.6009059090646027
2022-07-26,1011010201,花菜类,74.472,74.221,650.2772,0.0,74.221,154,0,2,8.761364034437692,15.51,7.274000000000001,6.040416593686422,0.45045691775551777
2022-07-26,1011010402,水生根茎类,68.863,68.863,639.4624,0.0,68.863,85,0,4,9.28600845156325,13.65,7.226535717283641,5.610377416028927,0.6551486224497114
2022-07-26,1011010501,茄类,18.262,18.262,113.055,0.0,18.262,34,0,3,6.190723907567627,6.68,4.912702068965517,4.218057167889606,0.4676718833246616
2022-07-26,1011010504,辣椒类,98.29,98.29,507.24,6.0,92.29,155,0,13,5.16064706480822,9.24,6.538735582898335,3.0316268185980264,0.7022698945494741
2022-07-26,1011010801,食用菌,59.465,59.465,354.6028,14.053,45.412,98,0,9,5.963218700075674,9.45,8.403966477370414,4.519168922895821,0.319538791715386
2022-07-27,1011010101,花叶类,131.633,131.633,823.4824,0.0,131.633,287,0,15,6.25589631779265,12.83,6.9873158249361325,3.8815695152431378,0.6116924592553088
2022-07-27,1011010201,花菜类,67.503,67.503,645.2292,0.0,67.503,145,0,2,9.558526287720545,15.51,7.248,5.9878920936847235,0.5963090413405541
2022-07-27,1011010402,水生根茎类,71.087,71.087,503.014,0.0,71.087,72,0,4,7.076033592640004,13.65,7.249167296231008,4.615427152643943,0.5331264818222741
2022-07-27,1011010501,茄类,14.402,14.402,104.6026,0.0,14.402,28,0,3,7.263060686015831,6.68,4.9377020689655176,4.684361199833356,0.5504911718323966
2022-07-27,1011010504,辣椒类,108.891,108.891,630.673,3.0,105.891,178,0,15,5.791782608296369,9.24,6.51229113845389,3.136832428759034,0.8463793459912881
2022-07-27,1011010801,食用菌,58.869,58.869,345.6896,11.404,47.465,104,0,9,5.872184001766634,9.45,8.418688699592636,4.388633066639487,0.33804396781413937
2022-07-28,1011010101,花叶类,170.771,170.771,1037.2023,2.513,168.258,365,0,16,6.073644237019166,12.83,6.988115824936133,3.8433150242137133,0.580313921381385
2022-07-28,1011010201,花菜类,60.76,60.76,573.9504,0.0,60.76,125,0,2,9.446188281764318,15.51,7.186,5.83077353522054,0.6200574803162942
2022-07-28,1011010402,水生根茎类,70.756,70.756,582.6468,2.0,68.756,76,0,5,8.234592119396234,13.65,7.2854830857046915,5.2746021538809424,0.5611778631185278
2022-07-28,1011010501,茄类,22.580000000000002,22.580000000000002,160.6842,0.0,22.580000000000002,43,0,3,7.116217891939769,6.68,4.923702068965517,4.644875996457041,0.5320576690029586
2022-07-28,1011010504,辣椒类,116.81,116.81,689.081,15.406,101.404,186,0,15,5.89916103073367,9.24,6.521402249565002,3.3146676654396026,0.7797141753429158
2022-07-28,1011010801,食用菌,69.521,69.521,426.32280000000003,14.72,54.801,106,0,11,6.132288085614419,9.45,8.428966477370414,4.14695617151652,0.47874436863697856
2022-07-29,1011010101,花叶类,331.236,331.236,1189.484,64.0,267.236,344,0,15,3.5910468668864493,12.83,7.000315824936133,2.0418912497433857,0.7586866427571759
2022-07-29,1011010201,花菜类,64.225,64.225,585.8761999999999,7.592,56.633,129,0,2,9.122245231607629,15.51,7.072,5.565684235110939,0.6390159495682921
2022-07-29,1011010402,水生根茎类,66.925,66.925,526.4456,4.0,62.925,72,0,5,7.866202465446396,13.65,7.282325190967851,5.254486963018304,0.4970448153758209
2022-07-29,1011010501,茄类,15.616,15.616,109.568,0.0,15.616,27,0,3,7.016393442622951,6.68,4.944702068965517,4.320860655737705,0.6238416375001186
2022-07-29,1011010504,辣椒类,120.741,120.741,630.89,9.0,111.741,180,0,14,5.225151357036963,9.24,6.523846694009445,2.7829122667528017,0.8775839322932917
2022-07-29,1011010801,食用菌,52.634,52.634,406.0532,11.907,40.727,95,0,12,7.714655925827412,9.45,8.255355366259302,5.092540753125356,0.5148933115739585
2022-07-30,1011010101,花叶类,345.157,344.157,1245.7934,58.814,285.343,396,0,17,3.6198403635550056,12.83,7.004715824936133,2.0004858828964687,0.8094805839438877
2022-07-30,1011010201,花菜类,61.873,61.873,568.0508,3.956,57.917,135,0,2,9.180915746771612,15.51,6.936,5.316892667237729,0.7267446084333593
2022-07-30,1011010402,水生根茎类,71.293,71.293,683.9091999999999,2.0,69.293,107,0,6,9.592936192894111,13.65,7.284956769915219,6.3770149944594845,0.5042988296606958
2022-07-30,1011010501,茄类,13.837,13.837,94.672,0.0,13.837,27,0,4,6.841945508419455,6.68,4.95484,4.31141793741418,0.5869362719502409
2022-07-30,1011010504,辣椒类,141.664,141.664,740.1163,20.762,120.902,217,0,14,5.224448695504857,9.24,6.418735582898335,2.0418406934718774,1.5586955496618002
2022-07-30,1011010801,食用菌,86.456,86.456,528.8432,13.0,73.456,127,0,10,6.116905709262515,9.45,8.257716477370414,4.128790136022948,0.4815249765042835
2022-07-31,1011010101,花叶类,320.998,320.998,1227.5339999999999,30.07,290.928,385,0,15,3.824117284219839,12.83,6.973615824936132,2.26944012112225,0.685048769794725
2022-07-31,1011010201,花菜类,49.207,49.207,452.8907,0.459,48.748,107,0,2,9.203786046700673,15.51,6.616,5.157190643607617,0.7846511177764675
2022-07-31,1011010402,水生根茎类,131.591,131.591,808.4,0.0,131.591,108,0,5,6.143277275801536,13.65,7.27390413833627,3.990884862946555,0.5393271133524569
2022-07-31,1011010501,茄类,19.875,19.875,133.234,0.0,19.875,38,0,3,6.70359748427673,6.68,4.9938400000000005,4.549805786163522,0.47338101873779626
2022-07-31,1011010504,辣椒类,142.906,142.906,736.4888,10.453,132.453,229,0,12,5.153659048605377,9.24,6.465180027342779,2.5830863644633535,0.995155531579011
2022-07-31,1011010801,食用菌,98.219,98.219,558.6268,7.872,90.347,138,0,6,5.687563506042619,9.45,8.277855366259303,3.786996405990695,0.5018666236507101
2022-08-01,1011010101,花叶类,304.399,304.399,1130.8186,56.0,248.399,343,0,15,3.7149221909401806,12.83,6.987215824936133,2.1578886921441924,0.7215541304166331
2022-08-01,1011010201,花菜类,82.282,82.282,693.778,1.646,80.636,169,0,2,8.43171045915267,15.51,6.703999999999999,5.1238628132519874,0.645576934133659
2022-08-01,1011010402,水生根茎类,91.813,91.813,580.2783,0.895,90.918,83,0,5,6.320219358914314,13.65,7.30074624359943,4.248106912964396,0.48777313951921375
2022-08-01,1011010501,茄类,29.243,29.243,226.3978,0.358,28.885,59,0,3,7.7419485004958455,6.68,4.89984,5.352404336080429,0.4464431336600556
2022-08-01,1011010504,辣椒类,154.113,154.113,760.3288,15.451,138.662,262,0,13,4.933579905653644,9.24,6.438735582898334,2.650971949154192,0.8610456844810188
2022-08-01,1011010801,食用菌,36.451,36.451,319.6856,3.571,32.88,84,0,8,8.770283394145565,9.45,8.281049810703747,5.281732188417328,0.6604937700890099
2022-08-02,1011010101,花叶类,270.798,270.798,1026.8516,54.332,216.466,310,0,16,3.7919467647471548,12.83,6.990915824936133,2.234431901269581,0.6970518379157629
2022-08-02,1011010201,花菜类,80.493,80.493,701.439,0.833,79.66,175,0,2,8.714285714285714,15.51,6.587999999999999,4.7151293901333045,0.8481540999746238
2022-08-02,1011010402,水生根茎类,28.385,28.385,333.8544,0.0,28.385,61,0,4,11.761648758146908,13.65,7.322325190967851,7.648951206623216,0.5376812376528841
2022-08-02,1011010501,茄类,14.100999999999999,14.100999999999999,88.79,0.0,14.100999999999999,27,0,2,6.296716544925893,6.68,4.46384,4.255605985391107,0.4796286513698942
2022-08-02,1011010504,辣椒类,122.284,122.284,579.9284,9.527000000000001,112.757,181,0,15,4.742471623433973,9.24,6.440513360676112,2.7204010336593507,0.7432987139600633
2022-08-02,1011010801,食用菌,57.276,57.276,375.4832,10.792,46.484,92,0,9,6.555681262658006,9.45,8.294244255148191,4.754305119072562,0.3788936760408943
2022-08-03,1011010101,花叶类,337.105,337.105,1218.1118,71.0,266.105,365,0,18,3.6134492220524757,12.83,6.995415824936133,2.1138797110692513,0.709392073319397
2022-08-03,1011010201,花菜类,68.43599999999999,68.43599999999999,528.081,4.398,64.038,165,0,2,7.716421181834123,15.51,6.81,5.325694225261558,0.4489042846719482
2022-08-03,1011010402,水生根茎类,95.589,95.589,421.166,0.0,95.589,78,0,4,4.406009059619831,13.65,7.32811466465206,3.203418698804256,0.37540842265310737
2022-08-03,1011010501,茄类,15.584999999999999,15.584999999999999,123.155,0.0,15.584999999999999,33,0,3,7.9021495027269815,6.68,4.44284,5.102297080526146,0.5487435125812228
2022-08-03,1011010504,辣椒类,159.987,159.987,732.4436000000001,18.0,141.987,247,0,13,4.578144474238532,9.24,6.438957805120556,2.426557407789383,0.8866829441341202
2022-08-03,1011010801,食用菌,76.332,76.332,411.8618,26.514,49.818,117,0,9,5.39566367971493,9.45,8.295077588481526,3.6477186501074255,0.4791885551688664
2022-08-04,1011010101,花叶类,354.404,354.404,1225.2222,79.0,275.404,375,0,19,3.457134230990621,12.83,7.035315824936133,2.191663158429363,0.5774021740951045
2022-08-04,1011010201,花菜类,65.154,65.154,497.003,3.565,61.589,143,0,2,7.628127206311201,15.51,5.696,5.133533781502287,0.4859407828965123
2022-08-04,1011010402,水生根茎类,64.171,64.171,583.3256,0.0,64.171,102,0,5,9.090174689501488,13.65,7.3107462435994295,6.357029810973805,0.42994054767677814
2022-08-04,1011010501,茄类,17.149,17.149,128.411,0.0,17.149,34,0,4,7.487958481544113,6.68,5.00584,5.3249670534725055,0.4061980865517436
2022-08-04,1011010504,辣椒类,152.644,152.644,678.4984000000001,18.0,134.644,227,0,13,4.444972616021593,9.24,6.431402249565002,2.3947405728361413,0.8561395194291626
2022-08-04,1011010801,食用菌,81.526,81.526,477.0955,8.893,72.633,123,0,9,5.8520655987047085,9.45,8.30438314403708,3.8069673478399526,0.5371987894840051
2022-08-05,1011010101,花叶类,329.423,329.423,1226.9078,65.666,263.757,364,0,19,3.7244145065766507,12.83,7.019815824936132,2.2754526550969425,0.6367796087666686
2022-08-05,1011010201,花菜类,72.799,72.799,521.8037,8.653,64.146,155,0,2,7.1677316996112586,15.51,5.555999999999999,4.71891646863281,0.5189359140506109
2022-08-05,1011010402,水生根茎类,43.931,43.931,474.2976,0.0,43.931,75,0,4,10.796421661241492,13.65,7.316009401494166,7.479894835082288,0.4433921731899215
2022-08-05,1011010501,茄类,13.432,13.432,105.374,0.0,13.432,26,0,3,7.844997022036926,6.68,4.76684,5.605335020845741,0.3995589902944394
2022-08-05,1011010504,辣椒类,169.692,169.692,666.4422,29.0,140.692,254,0,13,3.9273636942224734,9.24,6.617846694009446,2.433925347099451,0.6135925035263623
2022-08-05,1011010801,食用菌,66.543,66.543,404.074,22.689,43.854,110,0,9,6.072374254241618,9.45,8.300494255148191,4.247400477886479,0.42966840208655177
2022-08-06,1011010101,花叶类,355.128,355.128,1374.4929,64.142,290.986,383,0,20,3.8704154558356425,12.83,7.0235158249361325,2.271565041337208,0.7038541205746127
2022-08-06,1011010201,花菜类,96.079,96.079,679.929,11.714,84.365,212,0,2,7.076770157890903,15.51,5.422,4.464476212283642,0.5851288754590622
2022-08-06,1011010402,水生根茎类,106.723,106.723,707.9432,0.925,105.798,128,0,5,6.633464201718468,13.65,7.597062033073113,4.674378625038651,0.41911144428605573
2022-08-06,1011010501,茄类,15.462,15.462,130.9382,0.637,14.825000000000001,35,0,5,8.468387013322985,6.68,4.816,5.5434943733022894,0.5276261583500663
2022-08-06,1011010504,辣椒类,183.489,183.489,806.2198,31.566,151.923,274,0,14,4.393831782831668,9.24,6.752291138453891,2.541060172544403,0.7291333083356528
2022-08-06,1011010801,食用菌,91.924,91.924,631.4444000000001,9.502,82.422,157,0,8,6.86920064401027,9.45,8.30077203292597,4.565310473869718,0.5046513667202339
2022-08-07,1011010101,花叶类,322.015,319.042,1290.3654,35.522,283.52,365,0,17,4.044500097165891,12.83,7.0109158249361325,2.3589985644523286,0.7144987530354316
2022-08-07,1011010201,花菜类,86.982,86.982,607.7996,10.424,76.558,178,0,2,6.987648019130395,15.51,5.4,4.448581775539767,0.570758585927658
2022-08-07,1011010402,水生根茎类,89.746,89.746,629.2316,0.362,89.384,109,0,5,7.01124952644129,13.65,7.603377822546798,4.964035723040581,0.41240916013125406
2022-08-07,1011010501,茄类,26.316,26.316,234.197,0.0,26.316,56,0,4,8.899414804681562,6.68,4.873,5.197373841009272,0.7122906831257294
2022-08-07,1011010504,辣椒类,211.184,211.184,889.6802,16.0,195.184,298,0,13,4.212820100007576,9.24,6.63429113845389,2.187645512917645,0.9257325170516189
2022-08-07,1011010801,食用菌,105.113,105.113,542.7066,22.95,82.163,152,0,8,5.1630778305252445,9.45,8.30077203292597,3.4462066537916334,0.4981915912804158
2022-08-08,1011010101,花叶类,302.077,302.077,1067.2838,56.0,246.077,312,0,15,3.533151481244848,12.83,6.932115824936132,1.9369827560522648,0.8240490113839272
2022-08-08,1011010201,花菜类,76.68900000000001,76.68900000000001,555.4641,5.619,71.07000000000001,166,0,2,7.243073974103195,15.51,5.4719999999999995,4.601196651410242,0.5741717911324724
2022-08-08,1011010402,水生根茎类,86.531,86.531,525.1404,1.425,85.106,85,0,5,6.06881233315228,13.65,7.610219927809956,4.406063029434538,0.37737755738168244
2022-08-08,1011010501,茄类,18.528,18.528,157.298,0.0,18.528,39,0,4,8.48974525043178,6.68,4.976,5.569826208981002,0.5242388060048602
2022-08-08,1011010504,辣椒类,138.495,138.495,517.793,18.0,120.495,200,0,12,3.738712588902126,9.24,6.513402249565002,1.948729557023719,0.9185384526174252
2022-08-08,1011010801,食用菌,87.266,87.266,523.5284,25.926,61.34,138,0,9,5.999225356954598,9.45,8.305494255148192,4.0244908670043325,0.4906793319225937
2022-08-09,1011010101,花叶类,322.432,322.432,1196.0281,53.989,268.443,351,0,16,3.7093963998610557,12.83,6.945215824936133,2.057929268807066,0.8024897434941032
2022-08-09,1011010201,花菜类,75.303,75.303,551.0155,3.6310000000000002,71.672,159,0,2,7.317311395296336,15.51,5.43,4.58826992284504,0.5947866011246141
2022-08-09,1011010402,水生根茎类,54.281,54.281,437.0684,1.554,52.727,78,0,5,8.051959249092684,13.65,7.584956769915218,5.822446159798087,0.3829169095093725
2022-08-09,1011010501,茄类,17.542,17.542,171.487,0.0,17.542,37,0,5,9.775795234294835,6.68,4.986,5.322881085395051,0.8365608920172412
2022-08-09,1011010504,辣椒类,161.631,161.631,677.8952,41.411,120.22,228,0,13,4.194091479975995,9.24,6.51229113845389,2.3033334570719726,0.8208789817639253
2022-08-09,1011010801,食用菌,77.1,77.1,450.9094,19.697,57.403,126,0,8,5.8483709468223095,9.45,8.298966477370413,3.932568741893645,0.48716305566883755
2022-08-10,1011010101,花叶类,293.822,291.018,1148.952,52.59,238.428,320,0,17,3.9480444508587103,12.83,6.942015824936132,2.3236444824718747,0.6990742261306737
2022-08-10,1011010201,花菜类,71.454,70.986,522.5265,1.815,69.171,145,0,2,7.360979629786155,15.51,5.378,4.517268052855493,0.6295202196675205
2022-08-10,1011010402,水生根茎类,89.973,89.973,515.5532,0.819,89.154,89,0,5,5.730087915263468,13.65,7.547062033073114,3.990719993775911,0.43585316038217314
2022-08-10,1011010501,茄类,17.255,17.255,162.74,0.0,17.255,38,0,3,9.43146913937989,6.68,4.854,5.545988988698928,0.7005928353984134
2022-08-10,1011010504,辣椒类,168.921,168.921,682.4974,26.988,141.933,247,0,13,4.0403348310748814,9.24,6.462291138453891,2.1437585024952495,0.8846968193348703
2022-08-10,1011010801,食用菌,39.034,39.034,404.9911,3.483,35.551,89,0,5,10.375342009530154,9.45,8.280910921814858,6.326349336475892,0.6400204063517243
2022-08-11,1011010101,花叶类,313.919,313.919,1092.9728,53.884,260.035,327,0,17,3.481703241919094,12.83,6.895215824936133,1.7016483551489399,1.0460768121592028
2022-08-11,1011010201,花菜类,73.029,73.029,536.8167,2.751,70.278,149,0,2,7.350733270344658,15.51,5.388,4.537986964082763,0.6198224738246727
2022-08-11,1011010402,水生根茎类,70.377,70.377,472.3312,0.774,69.603,69,0,5,6.711442658823196,13.65,7.540219927809955,4.649107378831153,0.44359811721761977
2022-08-11,1011010501,茄类,13.387,13.387,129.53,0.0,13.387,29,0,4,9.67580488533652,6.68,4.823,5.301706132815418,0.8250360625322477
2022-08-11,1011010504,辣椒类,159.507,159.507,520.0075,7.585,151.922,243,0,11,3.2600920335784638,9.24,6.461846694009446,2.1267758781746253,0.5328799179237185
2022-08-11,1011010801,食用菌,68.93900000000001,68.93900000000001,334.2685,24.611,44.328,113,0,7,4.84875759729616,9.45,8.282716477370414,3.565017334164987,0.3600936945884041
2022-08-12,1011010101,花叶类,326.821,326.821,1263.7244,41.289,285.532,366,0,17,3.8667172550111526,12.83,6.8775158249361334,2.0366410359187443,0.8985757366255005
2022-08-12,1011010201,花菜类,74.91,74.91,559.3908,0.0,74.91,150,0,2,7.467505006007209,15.51,5.326,4.33559524763049,0.7223713422253577
2022-08-12,1011010402,水生根茎类,79.938,79.938,532.4216,2.245,77.693,93,0,5,6.66043183467187,13.65,7.544430454125745,4.713482699091796,0.4130595697222388
2022-08-12,1011010501,茄类,15.139,15.139,141.765,0.0,15.139,35,0,3,9.364224849725874,6.68,4.817,4.6763412378624745,1.002468248875311
2022-08-12,1011010504,辣椒类,166.473,166.473,540.5488,13.0,153.473,246,0,13,3.247065890564836,9.24,6.583402249565001,2.024837120734293,0.6036183144386993
2022-08-12,1011010801,食用菌,60.39,60.39,371.216,0.0,60.39,92,0,6,6.146977976486173,9.45,8.125355366259303,3.8766549097532703,0.5856397124802109
2022-08-13,1011010101,花叶类,480.995,479.995,1737.6327999999999,96.691,383.304,510,0,18,3.6201060427712783,12.83,6.875115824936132,2.001742518151231,0.8084773690647962
2022-08-13,1011010201,花菜类,102.596,102.596,729.9025,12.077,90.519,212,0,2,7.114336816250146,15.51,5.68,4.231630472922921,0.6812282787386321
2022-08-13,1011010402,水生根茎类,139.761,139.761,795.986,0.0,139.761,127,0,4,5.695337039660563,13.65,7.534430454125745,3.8228258240854034,0.48982383758568204
2022-08-13,1011010501,茄类,28.498,28.498,252.715,0.0,28.498,58,0,3,8.867815285283177,6.68,4.66,4.823639553652889,0.8384075316257158
2022-08-13,1011010504,辣椒类,223.38400000000001,223.38400000000001,775.3038,21.36,202.024,326,0,13,3.470722164523869,9.24,6.5616244717872245,2.098907352361852,0.6535852145252363
2022-08-13,1011010801,食用菌,72.19,72.19,550.8167,12.483,59.707,142,0,7,7.630096966338828,9.45,8.284383144037081,5.119825737636791,0.4903040371566878
2022-08-14,1011010101,花叶类,394.715,394.715,1512.0801,19.718,374.997,404,0,16,3.8308148917573437,12.83,6.873715824936133,2.111497333519121,0.8142646125783766
2022-08-14,1011010201,花菜类,120.907,120.907,899.2903,5.811,115.096,245,0,2,7.437867948092336,15.51,5.566,3.99308385784115,0.8626876401522905
2022-08-14,1011010402,水生根茎类,97.044,97.044,887.806,0.54,96.504,151,0,6,9.148489345039364,13.65,7.442851506757324,5.928168253575698,0.5432236322781936
2022-08-14,1011010501,茄类,32.987,32.987,294.671,0.61,32.377,73,0,3,8.932943280686331,6.68,4.049,3.056377663928214,1.9227223409312746
2022-08-14,1011010504,辣椒类,188.234,188.234,701.575,25.925,162.309,279,0,14,3.72714281160683,9.24,5.773231481481481,2.0354743563862003,0.8310929832710019
2022-08-14,1011010801,食用菌,87.77,87.77,603.4118,28.969,58.801,172,0,7,6.874920815768486,9.45,8.453966477370415,4.71232243363336,0.45892411068902383
2022-08-15,1011010101,花叶类,347.367,347.367,1321.187,45.0,302.367,361,0,16,3.803432680709451,12.83,6.874315824936133,2.250788675953674,0.6898222038094766
2022-08-15,1011010201,花菜类,85.398,85.398,628.8495,6.849,78.549,183,0,2,7.363749736527788,15.51,5.6579999999999995,4.183452305674606,0.7602088415205064
2022-08-15,1011010402,水生根茎类,102.925,102.925,654.8948,2.2119999999999997,100.713,99,0,5,6.362835074083071,13.65,7.460219927809956,4.442048870536799,0.43240996655540065
2022-08-15,1011010501,茄类,24.222,24.222,223.29,0.0,24.222,57,0,3,9.218479068615308,6.68,3.9240000000000004,3.366354553711502,1.738415969420592
2022-08-15,1011010504,辣椒类,120.999,120.999,501.3041,23.324,97.675,183,0,13,4.14304333093662,9.24,6.04012037037037,2.05778213043083,1.013353731509568
2022-08-15,1011010801,食用菌,67.468,67.468,461.7496,22.546,44.922,136,0,7,6.843979367996679,9.45,8.297994255148192,5.144639977470801,0.3303125967934699
2022-08-16,1011010101,花叶类,368.861,368.861,1364.4483,47.609,321.252,402,0,17,3.6990852922916764,12.83,6.910815824936133,2.2855405423723303,0.6184728398876373
2022-08-16,1011010201,花菜类,81.22,81.22,618.6484,0.0,81.22,171,0,2,7.616946564885497,15.51,5.6739999999999995,4.225236641221374,0.8027266190429734
2022-08-16,1011010402,水生根茎类,69.881,69.881,585.3552,1.287,68.594,98,0,6,8.376457119961076,13.65,6.622851506757324,5.349710937164609,0.5657775192617542
2022-08-16,1011010501,茄类,18.14,18.14,169.088,0.0,18.14,43,0,3,9.3212789415656,6.68,4.052,3.1422359426681363,1.9664478134798218
2022-08-16,1011010504,辣椒类,183.738,183.738,817.8724,23.555,160.183,243,0,14,4.451296955447431,9.24,6.080342592592592,1.975407917795992,1.2533558336719866
2022-08-16,1011010801,食用菌,71.408,71.408,540.2728,0.0,71.408,139,0,9,7.565998207483755,9.45,8.317438699592635,4.813773526775711,0.5717395439148334
2022-08-17,1011010101,花叶类,358.863,358.863,1338.1237,70.06700000000001,288.796,382,0,15,3.7287870301479953,12.83,6.8828158249361335,2.0743235998138565,0.7975917694243104
2022-08-17,1011010201,花菜类,87.672,87.672,651.3697000000001,4.796,82.876,179,0,2,7.429620631444476,15.51,5.656,4.204546947714207,0.7670442794041277
2022-08-17,1011010402,水生根茎类,104.095,104.095,648.7412,1.911,102.184,116,0,6,6.232203275853788,13.65,6.599167296231008,4.470177626206831,0.3941735199328362
2022-08-17,1011010501,茄类,20.658,20.658,191.0996,0.856,19.802,45,0,3,9.250634136896117,6.68,3.972,3.429756994868816,1.697168968744954
2022-08-17,1011010504,辣椒类,146.131,146.131,689.5565,29.882,116.249,216,0,15,4.718755773928872,9.24,6.079898148148148,2.498665854609905,0.8885101284043322
2022-08-17,1011010801,食用菌,66.376,66.376,507.6647,26.496,39.88,129,0,8,7.648317162829938,9.45,8.319799810703747,5.2660084970471255,0.4523936235801127
2022-08-18,1011010101,花叶类,424.262,424.262,1854.8192,18.044,406.218,456,0,17,4.371872097901768,12.83,6.912015824936133,2.4554408596574757,0.7804835659986644
2022-08-18,1011010201,花菜类,121.725,121.725,927.6407,1.175,120.55,252,0,2,7.620790306017663,15.51,5.656000000000001,4.166013801601972,0.8292762983855728
2022-08-18,1011010402,水生根茎类,81.503,81.503,623.9322,2.6830000000000003,78.82,109,0,6,7.655328024735286,13.65,6.5870620330731136,5.378473430425874,0.4233272923557285
2022-08-18,1011010501,茄类,26.979,26.979,246.517,0.0,26.979,61,0,3,9.137366099558916,6.68,3.965,3.5299310574891583,1.588539535403371
2022-08-18,1011010504,辣椒类,223.117,223.117,965.0012,44.141,178.976,303,0,14,4.325090423410139,9.24,6.0230092592592595,2.1387507003052213,1.0222508508321728
2022-08-18,1011010801,食用菌,84.219,84.219,529.5474,26.551,57.668,134,0,8,6.287742670893742,9.45,8.510772032925969,4.076688039516024,0.5423654226042298
2022-08-19,1011010101,花叶类,403.426,401.426,1816.6704,0.0,401.426,511,0,16,4.525542441197132,12.83,6.965515824936133,2.4757274317059683,0.8279647360366653
2022-08-19,1011010201,花菜类,186.155,186.155,1516.4584,0.0,186.155,352,0,2,8.146213639171657,15.51,6.234,4.523786360828342,0.800751182617744
2022-08-19,1011010402,水生根茎类,144.451,144.451,1110.2574,3.3289999999999997,141.122,161,0,6,7.686048556257831,13.65,6.582851506757324,5.49550235027795,0.398607091100432
2022-08-19,1011010501,茄类,89.616,89.616,855.428,0.0,89.616,191,0,3,9.545482949473309,6.68,3.998,3.346455097304053,1.85241626494952
2022-08-19,1011010504,辣椒类,334.781,334.781,1613.3063,10.1,324.681,417,0,14,4.818990026315711,9.24,6.382787037037037,2.2453165203521106,1.1462408451704604
2022-08-19,1011010801,食用菌,91.655,91.655,635.5918,0.0,91.655,151,0,9,6.934611314167258,9.45,8.43563314403708,4.060560907751896,0.7077964034300281
2022-08-20,1011010101,花叶类,429.043,429.043,1818.3066,27.0,402.043,449,0,14,4.238052129972986,12.83,7.020615824936133,2.4159136030654267,0.7542233814137818
2022-08-20,1011010201,花菜类,123.124,123.124,1020.8008,0.0,123.124,221,0,2,8.290835255514766,15.51,6.264,4.499195201585394,0.8427373972556917
2022-08-20,1011010402,水生根茎类,95.698,95.698,766.0682,1.443,94.255,136,0,5,8.005059666868693,13.65,6.574956769915219,5.606697109657464,0.42776745565229124
2022-08-20,1011010501,茄类,18.641,18.641,152.442,0.0,18.641,47,0,3,8.177780162008476,6.68,4.011,4.420996191191459,0.8497596035712855
2022-08-20,1011010504,辣椒类,209.291,209.291,971.5183,14.743,194.548,293,0,11,4.641949725501813,9.24,6.312342592592592,2.4734218384928157,0.8767319238720692
2022-08-20,1011010801,食用菌,70.643,70.643,482.7913,4.625,66.018,118,0,7,6.834241184547655,9.45,8.430077588481526,4.254738898404655,0.6062657069532993
2022-08-21,1011010101,花叶类,432.675,432.675,1744.45,80.0,352.675,457,0,15,4.031779048939735,12.83,6.994315824936133,2.4398630380770787,0.652461218526958
2022-08-21,1011010201,花菜类,82.198,82.198,684.244,0.0,82.198,152,0,2,8.324338791698096,15.51,6.268,4.4656545171415365,0.8640803402378969
2022-08-21,1011010402,水生根茎类,87.971,87.971,682.2852,0.206,87.765,132,0,5,7.75579679667163,13.65,6.563904138336271,5.370697275238431,0.44409494693169305
2022-08-21,1011010501,茄类,19.233,19.233,194.573,1.0,18.233,40,0,2,10.116622471793272,6.68,4.128,4.466892320490824,1.2648010621132801
2022-08-21,1011010504,辣椒类,219.055,219.055,969.841,4.566,214.489,289,0,13,4.427385816347493,9.24,6.184564814814815,1.900003560749583,1.330198694259718
2022-08-21,1011010801,食用菌,72.191,72.191,510.83910000000003,14.189,58.002,130,0,9,7.076215871784572,9.45,8.434660921814858,4.512761424554307,0.5680456390365107
2022-08-22,1011010101,花叶类,303.2,303.2,1078.5568,78.0,225.2,322,0,15,3.5572453825857524,12.83,6.974015824936133,2.152940204485488,0.652273191412609
2022-08-22,1011010201,花菜类,45.204,45.204,407.6388,0.0,45.204,88,0,2,9.017759490310592,15.51,6.272,4.418722458189541,1.040806947174815
2022-08-22,1011010402,水生根茎类,66.488,66.488,371.6752,2.3400000000000003,64.148,71,0,5,5.590109493442426,13.65,6.5675883488625875,4.244178347972567,0.31712407800035236
2022-08-22,1011010501,茄类,14.33,14.33,102.351,0.0,14.33,36,0,3,7.142428471737613,6.68,4.136,3.940752965806001,0.8124527301540136
2022-08-22,1011010504,辣椒类,104.653,104.653,492.7943,10.237,94.416,152,0,12,4.7088406447975695,9.24,6.40700925925926,2.477869339627149,0.9003587354231195
2022-08-22,1011010801,食用菌,47.201,47.201,281.9125,16.923000000000002,30.278,80,0,7,5.972595919577976,9.45,8.419799810703747,4.138678417830131,0.44311669489637473
