销售日期,分类编码,分类名称,批发价均值,覆盖单品数,售出量,批发价加权
2022-10-19,1011010504,辣椒类,6.211453703703704,45,96.132,3.0054304497981943
2022-10-19,1011010801,食用菌,8.147797808701746,72,105.856,3.594785368802902
2022-10-20,1011010101,花叶类,6.696970894009216,100,242.853,1.984752916373279
2022-10-20,1011010201,花菜类,7.94,5,30.363,6.743835589368641
2022-10-20,1011010402,水生根茎类,5.6150398724082935,19,52.368,5.324983195844791
2022-10-20,1011010501,茄类,4.502,10,4.7010000000000005,5.41
2022-10-20,1011010504,辣椒类,6.003675925925926,45,105.947,2.584064768233173
2022-10-20,1011010801,食用菌,8.187936697590635,72,88.041,3.8004156018218787
2022-10-21,1011010101,花叶类,6.640770894009217,100,613.973,2.0829178970410753
2022-10-21,1011010201,花菜类,7.9,5,95.213,6.368681272515309
2022-10-21,1011010402,水生根茎类,5.598724082934609,19,98.057,5.66036336008648
2022-10-21,1011010501,茄类,4.2490000000000006,10,38.486000000000004,5.354535155641012
2022-10-21,1011010504,辣椒类,5.903009259259259,45,399.685,3.8719691006667754
2022-10-21,1011010801,食用菌,8.391964475368411,72,289.383,4.4504369987179615
2022-10-22,1011010101,花叶类,6.641170894009216,100,299.448,1.9349505089364432
2022-10-22,1011010201,花菜类,7.8759999999999994,5,56.495999999999995,5.895180543755311
2022-10-22,1011010402,水生根茎类,5.607671451355662,19,77.747,5.048521357737276
2022-10-22,1011010501,茄类,4.134,10,7.952,4.65
2022-10-22,1011010504,辣椒类,5.959675925925927,45,155.908,2.3598603663699107
2022-10-22,1011010801,食用菌,8.175297808701746,72,157.648,4.7143404293108695
2022-10-23,1011010101,花叶类,6.672270894009217,100,242.892,2.016069817038025
2022-10-23,1011010201,花菜类,7.872,5,38.944,6.187303820870994
2022-10-23,1011010402,水生根茎类,5.600829346092504,19,61.265,4.930856116869338
2022-10-23,1011010501,茄类,4.134,10,14.581,4.65
2022-10-23,1011010504,辣椒类,6.200120370370371,45,138.434,3.126953999739948
2022-10-23,1011010801,食用菌,8.202936697590633,72,152.18099999999998,3.578863392933415
2022-10-24,1011010101,花叶类,6.668470894009216,100,199.326,2.1162805153366846
2022-10-24,1011010201,花菜类,7.956,5,30.369,6.262627679541639
2022-10-24,1011010402,水生根茎类,5.598197767145135,19,37.236,4.735183156085509
2022-10-24,1011010501,茄类,4.128,10,3.223,4.65
2022-10-24,1011010504,辣椒类,6.247898148148148,45,73.345,2.924649260344945
2022-10-24,1011010801,食用菌,8.1933533642573,72,85.05,3.625746384479718
2022-10-25,1011010101,花叶类,6.683470894009216,100,217.397,2.247026407908113
2022-10-25,1011010201,花菜类,7.981999999999999,5,36.506,6.334683065797403
2022-10-25,1011010402,水生根茎类,5.5945135566188195,19,36.981,5.304398474892512
2022-10-25,1011010501,茄类,4.128,10,4.156,4.65
2022-10-25,1011010504,辣椒类,6.2538981481481475,45,125.16000000000001,2.565706375838926
2022-10-25,1011010801,食用菌,8.196270030923968,72,89.459,3.8071440548184086
2022-10-26,1011010101,花叶类,6.665070894009217,100,226.63299999999998,2.116584566237044
2022-10-26,1011010201,花菜类,7.981999999999999,5,38.152,5.810960893269029
2022-10-26,1011010402,水生根茎类,5.598197767145135,19,35.475,5.390966878083157
2022-10-26,1011010501,茄类,4.128,10,4.56,4.65
2022-10-26,1011010504,辣椒类,6.116787037037038,45,117.386,3.2619804746733
2022-10-26,1011010801,食用菌,8.203075586479523,72,104.795,3.5259581086883913
2022-10-27,1011010101,花叶类,6.612970894009217,100,209.0,2.071696315789474
2022-10-27,1011010201,花菜类,7.981999999999999,5,31.661,6.55029026246802
2022-10-27,1011010402,水生根茎类,5.598724082934609,19,35.991,5.076871995776722
2022-10-27,1011010501,茄类,4.128,10,2.299,4.65
2022-10-27,1011010504,辣椒类,5.707675925925926,45,114.668,2.9891982942058815
2022-10-27,1011010801,食用菌,8.20349225314619,72,116.582,4.112253864232901
2022-10-28,1011010101,花叶类,6.646370894009217,100,229.524,2.087983130304456
2022-10-28,1011010201,花菜类,7.764,5,40.855000000000004,6.216277811773344
2022-10-28,1011010402,水生根茎类,5.598724082934609,19,63.12,5.53563371356147
2022-10-28,1011010501,茄类,4.128,10,11.885,4.65
2022-10-28,1011010504,辣椒类,5.6958981481481485,45,136.101,2.884723844791736
2022-10-28,1011010801,食用菌,8.202520030923967,72,164.567,3.41925495390935
2022-10-29,1011010101,花叶类,6.642070894009216,100,368.13100000000003,2.061015698216124
2022-10-29,1011010201,花菜类,7.56,5,64.488,5.841730399454162
2022-10-29,1011010402,水生根茎类,5.599250398724084,19,98.462,5.207234262964392
2022-10-29,1011010501,茄类,4.128,10,11.396,4.65
2022-10-29,1011010504,辣椒类,6.092564814814815,45,167.48499999999999,2.989661999582052
2022-10-29,1011010801,食用菌,8.199325586479523,72,248.053,3.648150838732045
2022-10-30,1011010101,花叶类,6.7982708940092165,100,221.196,2.957359445921264
2022-10-30,1011010201,花菜类,7.228,5,76.791,4.58550064460679
2022-10-30,1011010402,水生根茎类,5.599250398724084,19,67.588,4.971109664437475
2022-10-30,1011010501,茄类,4.128,10,10.805,4.65
2022-10-30,1011010504,辣椒类,6.126564814814815,45,203.145,2.697994437470772
2022-10-30,1011010801,食用菌,8.201408919812856,72,197.429,3.462996824174766
2022-10-31,1011010101,花叶类,6.815070894009217,100,85.398,3.434554907609078
2022-10-31,1011010201,花菜类,7.215999999999999,5,47.777,4.329807229420014
2022-10-31,1011010402,水生根茎类,5.599250398724084,19,32.213,4.535328283612206
2022-10-31,1011010501,茄类,4.128,10,3.319,4.65
2022-10-31,1011010504,辣椒类,6.18812037037037,45,83.714,3.1718462861647994
2022-10-31,1011010801,食用菌,8.1771033642573,72,61.844,3.8540540715348297
2022-11-01,1011010101,花叶类,6.779870894009216,100,96.786,2.9750149815055895
2022-11-01,1011010201,花菜类,7.188,5,39.603,4.9197969850768875
2022-11-01,1011010402,水生根茎类,5.596092503987241,19,29.485,5.546215024588774
2022-11-01,1011010501,茄类,4.128,10,3.305,4.65
2022-11-01,1011010504,辣椒类,5.671231481481482,45,101.963,2.7960652393515293
2022-11-01,1011010801,食用菌,8.184736584211949,72,96.65899999999999,3.3784648092779777
2022-11-02,1011010101,花叶类,6.863470894009216,100,0.0,6.863470894009216
2022-11-02,1011010201,花菜类,7.164,5,0.0,7.164
2022-11-02,1011010402,水生根茎类,5.583987240829346,19,0.0,5.583987240829346
2022-11-02,1011010501,茄类,4.127000000000001,10,0.0,4.127000000000001
2022-11-02,1011010504,辣椒类,5.666564814814815,45,0.0,5.666564814814815
2022-11-02,1011010801,食用菌,8.398625473100838,72,0.0,8.398625473100838
2022-11-03,1011010101,花叶类,6.8508708940092164,100,83.973,3.0961401879175443
2022-11-03,1011010201,花菜类,7.13,5,63.801,4.254940988385762
2022-11-03,1011010402,水生根茎类,5.580829346092504,19,13.926,6.340252764612954
2022-11-03,1011010501,茄类,3.9979999999999998,10,4.0120000000000005,4.11
2022-11-03,1011010504,辣椒类,5.6607870370370375,45,129.249,2.760466850807356
2022-11-03,1011010801,食用菌,8.378903250878615,72,120.85499999999999,3.9244381283356087
2022-11-04,1011010101,花叶类,6.7814708940092165,100,0.0,6.7814708940092165
2022-11-04,1011010201,花菜类,6.9879999999999995,5,0.0,6.9879999999999995
2022-11-04,1011010402,水生根茎类,5.583987240829346,19,0.0,5.583987240829346
2022-11-04,1011010501,茄类,4.008,10,0.0,4.008
2022-11-04,1011010504,辣椒类,6.01212037037037,45,0.0,6.01212037037037
2022-11-04,1011010801,食用菌,8.373764361989727,72,0.0,8.373764361989727
2022-11-05,1011010101,花叶类,6.744670894009216,100,190.42100000000002,2.807747622373582
2022-11-05,1011010201,花菜类,6.946,5,73.537,4.054214885023866
2022-11-05,1011010402,水生根茎类,5.586092503987241,19,74.21600000000001,5.1121500754554265
2022-11-05,1011010501,茄类,4.003,10,9.815999999999999,4.03
2022-11-05,1011010504,辣椒类,5.936120370370371,45,158.362,2.4234884631414104
2022-11-05,1011010801,食用菌,8.362653250878616,72,176.84300000000002,3.5825133027600753
2022-11-06,1011010101,花叶类,6.697970894009217,100,162.064,2.656674832165071
2022-11-06,1011010201,花菜类,6.944,5,75.888,4.182463235294119
2022-11-06,1011010402,水生根茎类,5.591355661881978,19,60.306000000000004,4.648203827148211
2022-11-06,1011010501,茄类,4.029,10,4.647,3.9700000000000006
2022-11-06,1011010504,辣椒类,5.8305648148148155,45,135.245,2.6081946837221337
2022-11-06,1011010801,食用菌,8.360292139767504,72,165.482,3.770715606531224
2022-11-07,1011010101,花叶类,6.684170894009217,100,102.67699999999999,2.372509909716879
2022-11-07,1011010201,花菜类,7.128,5,47.225,4.1620794070937
2022-11-07,1011010402,水生根茎类,5.592934609250399,19,22.799,4.828577130575902
2022-11-07,1011010501,茄类,4.0600000000000005,10,3.256,3.97
2022-11-07,1011010504,辣椒类,5.829009259259259,45,108.169,2.4835398311900825
2022-11-07,1011010801,食用菌,8.362653250878616,72,86.0,4.039118604651162
2022-11-08,1011010101,花叶类,6.668770894009217,100,96.37100000000001,2.1622699774828527
2022-11-08,1011010201,花菜类,7.122,5,41.117000000000004,4.113695551718267
2022-11-08,1011010402,水生根茎类,5.585039872408293,19,31.054000000000002,5.306153152572937
2022-11-08,1011010501,茄类,4.048,10,3.86,3.85
2022-11-08,1011010504,辣椒类,5.805453703703703,45,77.122,3.004198023910168
2022-11-08,1011010801,食用菌,8.335292139767505,72,82.087,3.7398842691290946
2022-11-09,1011010101,花叶类,6.660170894009217,100,128.56,2.0161714374611077
2022-11-09,1011010201,花菜类,7.074,5,35.22,4.035013628620102
2022-11-09,1011010402,水生根茎类,5.580303030303031,19,21.313000000000002,4.863880260873645
2022-11-09,1011010501,茄类,4.04,10,2.871,3.7800000000000002
2022-11-09,1011010504,辣椒类,5.754120370370371,45,75.307,2.515870503406058
2022-11-09,1011010801,食用菌,8.14459769532306,72,68.901,3.6490297673473533
2022-11-10,1011010101,花叶类,6.638670894009217,100,122.883,1.6305695661727009
2022-11-10,1011010201,花菜类,6.764,5,39.756,3.418290824026562
2022-11-10,1011010402,水生根茎类,5.466092503987241,19,17.046,5.78697876334624
2022-11-10,1011010501,茄类,4.0409999999999995,10,6.897,3.78
2022-11-10,1011010504,辣椒类,5.688564814814815,45,88.303,2.3699186890592623
2022-11-10,1011010801,食用菌,8.128486584211949,72,74.627,2.4625694453749984
2022-11-11,1011010101,花叶类,6.625370894009217,100,173.21,1.5122248715432136
2022-11-11,1011010201,花菜类,6.76,5,45.043000000000006,3.3545596430077924
2022-11-11,1011010402,水生根茎类,5.4666188197767145,19,40.363,5.513464063622624
2022-11-11,1011010501,茄类,4.0409999999999995,10,7.801,3.76
2022-11-11,1011010504,辣椒类,5.6992314814814815,45,130.22899999999998,2.2929453501140302
2022-11-11,1011010801,食用菌,8.099736584211948,72,163.552,2.715693602034827
2022-11-12,1011010101,花叶类,6.5722708940092165,100,293.677,1.5119970920432992
2022-11-12,1011010201,花菜类,6.789999999999999,5,56.455,3.5869125852448858
2022-11-12,1011010402,水生根茎类,5.46451355661882,19,73.358,4.992423048610922
2022-11-12,1011010501,茄类,3.9859999999999998,10,10.572,3.75
2022-11-12,1011010504,辣椒类,5.690787037037037,45,204.119,1.9851270092446072
2022-11-12,1011010801,食用菌,8.072097695323059,72,257.06600000000003,2.9924383621326816
2022-11-13,1011010101,花叶类,6.545870894009216,100,312.032,1.2127769908214543
2022-11-13,1011010201,花菜类,6.851999999999999,5,50.639,3.6176018483777326
2022-11-13,1011010402,水生根茎类,5.469250398724083,19,54.61600000000001,4.665730188955616
2022-11-13,1011010501,茄类,3.931,10,7.366,3.73
2022-11-13,1011010504,辣椒类,5.605898148148149,45,188.274,1.9284334533711505
2022-11-13,1011010801,食用菌,8.066819917545281,72,206.762,3.065391899865546
2022-11-14,1011010101,花叶类,6.528870894009217,100,180.626,1.0378075692314508
2022-11-14,1011010201,花菜类,6.859999999999999,5,38.303,3.419948306921129
2022-11-14,1011010402,水生根茎类,5.493460925039872,19,27.892999999999997,5.091411823755064
2022-11-14,1011010501,茄类,3.904,10,5.605,3.57
2022-11-14,1011010504,辣椒类,5.557009259259259,45,104.647,1.6744327118789837
2022-11-14,1011010801,食用菌,8.065292139767504,72,99.074,3.1074495831398754
2022-11-15,1011010101,花叶类,6.519370894009216,100,165.843,0.9537769456654789
2022-11-15,1011010201,花菜类,6.874,5,38.944,3.9099599424815112
2022-11-15,1011010402,水生根茎类,5.486092503987241,19,31.82,5.314434946574481
2022-11-15,1011010501,茄类,3.848,10,7.266,3.52
2022-11-15,1011010504,辣椒类,5.572120370370371,45,93.884,1.8782382514592477
2022-11-15,1011010801,食用菌,8.065431028656393,72,102.92,3.297969296541003
2022-11-16,1011010101,花叶类,6.502870894009217,100,205.406,1.3164347682151445
2022-11-16,1011010201,花菜类,6.836,5,18.714,4.06817890349471
2022-11-16,1011010402,水生根茎类,5.612057416267942,19,17.224,5.2228042266604735
2022-11-16,1011010501,茄类,3.8329999999999997,10,2.568,3.52
2022-11-16,1011010504,辣椒类,5.527231481481481,45,105.807,1.9084690048862551
2022-11-16,1011010801,食用菌,8.059458806434172,72,92.695,3.445340741140299
2022-11-17,1011010101,花叶类,6.500070894009217,100,232.975,1.1732746432020604
2022-11-17,1011010201,花菜类,6.726000000000001,5,38.752,2.775086705202312
2022-11-17,1011010402,水生根茎类,5.608373205741627,19,40.679,6.1526662405663854
2022-11-17,1011010501,茄类,4.029,10,8.038,3.44
2022-11-17,1011010504,辣椒类,5.498787037037037,45,104.356,2.0244033884012422
2022-11-17,1011010801,食用菌,8.054875473100838,72,90.18,3.447292526058993
2022-11-18,1011010101,花叶类,6.5478708940092165,100,376.605,1.1812831481260206
2022-11-18,1011010201,花菜类,6.694,5,68.424,3.190302525429673
2022-11-18,1011010402,水生根茎类,5.550478468899521,19,59.900999999999996,5.376767833592094
2022-11-18,1011010501,茄类,4.0280000000000005,10,17.923,3.41
2022-11-18,1011010504,辣椒类,5.454342592592592,45,212.654,1.8092806624845994
2022-11-18,1011010801,食用菌,8.04848658421195,72,153.087,3.3553625062872747
2022-11-19,1011010101,花叶类,6.414370894009217,100,1265.473,1.0951538989769043
2022-11-19,1011010201,花菜类,6.628,5,122.87899999999999,3.820581222177915
2022-11-19,1011010402,水生根茎类,5.444162679425837,19,183.307,4.542336353767177
2022-11-19,1011010501,茄类,4.053,10,35.948,3.3729848670301545
2022-11-19,1011010504,辣椒类,5.423009259259259,45,436.061,1.8082801718108248
2022-11-19,1011010801,食用菌,8.043625473100839,72,440.93,3.1626589254530195
2022-11-20,1011010101,花叶类,6.431970894009217,100,146.034,1.4335068545681144
2022-11-20,1011010201,花菜类,6.758,5,97.969,3.3693347895762944
2022-11-20,1011010402,水生根茎类,5.244162679425838,19,67.057,5.5628104448454305
2022-11-20,1011010501,茄类,4.058,10,0.252,3.46
2022-11-20,1011010504,辣椒类,5.383675925925926,45,198.915,1.717780660080939
2022-11-20,1011010801,食用菌,8.049181028656394,72,156.828,3.0203404366567193
2022-11-21,1011010101,花叶类,6.463970894009217,100,821.168,1.8864218284200067
2022-11-21,1011010201,花菜类,5.308,5,132.212,3.7550733670166103
2022-11-21,1011010402,水生根茎类,5.254162679425837,19,264.657,4.936428169290818
2022-11-21,1011010501,茄类,4.146,10,55.692,3.4879135243841124
2022-11-21,1011010504,辣椒类,5.392342592592593,45,352.42199999999997,1.913189641963328
2022-11-21,1011010801,食用菌,7.564736584211949,72,343.02,3.1059116961110136
2022-11-22,1011010101,花叶类,6.485870894009216,100,173.192,1.4064651946972146
2022-11-22,1011010201,花菜类,5.284000000000001,5,36.972,2.770068159688413
2022-11-22,1011010402,水生根茎类,5.248899521531101,19,30.541,4.558157886120298
2022-11-22,1011010501,茄类,4.17,10,4.816,3.3899999999999997
2022-11-22,1011010504,辣椒类,5.396564814814814,45,82.21900000000001,1.4208339921429354
2022-11-22,1011010801,食用菌,7.564458806434171,72,36.489000000000004,3.2339373509824876
2022-11-23,1011010101,花叶类,6.489270894009216,100,247.572,1.5261401531675634
2022-11-23,1011010201,花菜类,5.262,5,31.839999999999996,3.1283960427135677
2022-11-23,1011010402,水生根茎类,5.256267942583732,19,50.24,5.11399701433121
2022-11-23,1011010501,茄类,4.188000000000001,10,8.243,3.857698653402887
2022-11-23,1011010504,辣椒类,5.3834537037037045,45,98.441,1.425949451955994
2022-11-23,1011010801,食用菌,7.555986584211949,72,68.562,2.959720107348094
2022-11-24,1011010101,花叶类,6.441070894009216,100,260.618,1.1981754138240643
2022-11-24,1011010201,花菜类,5.244,5,31.131,3.1077768141081235
2022-11-24,1011010402,水生根茎类,5.182057416267942,19,29.738,4.1469100141233435
2022-11-24,1011010501,茄类,4.191,10,8.455,3.748927261975162
2022-11-24,1011010504,辣椒类,5.129009259259259,45,105.612,1.31643544294209
2022-11-24,1011010801,食用菌,7.56098658421195,72,43.262,4.117975359437843
2022-11-25,1011010101,花叶类,6.448370894009217,100,228.796,1.1150584800433574
2022-11-25,1011010201,花菜类,5.51,5,46.435,3.810936793367072
2022-11-25,1011010402,水生根茎类,5.166267942583732,19,62.003,4.578106543231779
2022-11-25,1011010501,茄类,4.165,10,16.927,3.5805801382406806
2022-11-25,1011010504,辣椒类,5.254564814814815,45,103.304,1.42587702315496
2022-11-25,1011010801,食用菌,7.55223658421195,72,32.969,4.016482453213625
2022-11-26,1011010101,花叶类,6.590070894009217,100,352.51099999999997,1.3086212061467586
2022-11-26,1011010201,花菜类,4.478,5,47.408,1.3728427691528855
2022-11-26,1011010402,水生根茎类,5.088899521531101,19,37.043,5.095881813028104
2022-11-26,1011010501,茄类,3.896,10,9.863999999999999,2.254791159772912
2022-11-26,1011010504,辣椒类,5.25300925925926,45,89.276,1.419232044446436
2022-11-26,1011010801,食用菌,7.429319917545282,72,57.284,1.8758138398156554
2022-11-27,1011010101,花叶类,6.506170894009217,100,40.471,1.3797042326604236
2022-11-27,1011010201,花菜类,4.8759999999999994,5,3.192,1.46
2022-11-27,1011010402,水生根茎类,5.206794258373205,19,3.165,4.55
2022-11-27,1011010501,茄类,4.336,10,4.146,4.51
2022-11-27,1011010504,辣椒类,5.089009259259259,45,17.031,1.4462397980153838
2022-11-27,1011010801,食用菌,7.536958806434171,72,8.596,2.9684411354118194
2022-11-28,1011010101,花叶类,6.530970894009216,100,40.862,1.1767539523273456
2022-11-28,1011010201,花菜类,5.037999999999999,5,10.707999999999998,1.8677344041837878
2022-11-28,1011010402,水生根茎类,5.161004784688996,19,1.8090000000000002,5.51526810392482
2022-11-28,1011010501,茄类,4.292,10,1.04,4.07
2022-11-28,1011010504,辣椒类,5.078564814814815,45,13.451,1.8946360865363168
2022-11-28,1011010801,食用菌,7.6448754731008375,72,3.012,5.922028552456839
2022-11-29,1011010101,花叶类,6.520670894009217,100,31.298000000000002,1.2052048054188766
2022-11-29,1011010201,花菜类,4.9799999999999995,5,7.6240000000000006,1.9095514165792233
2022-11-29,1011010402,水生根茎类,5.180478468899521,19,9.193999999999999,4.691722862736568
2022-11-29,1011010501,茄类,4.276,10,1.778,3.91
2022-11-29,1011010504,辣椒类,5.051453703703704,45,6.066,2.079205407187603
2022-11-29,1011010801,食用菌,7.56834769532306,72,8.283,3.3676312930097794
2022-11-30,1011010101,花叶类,6.523270894009216,100,0.0,6.523270894009216
2022-11-30,1011010201,花菜类,4.996,5,0.0,4.996
2022-11-30,1011010402,水生根茎类,5.170478468899521,19,0.0,5.170478468899521
2022-11-30,1011010501,茄类,4.276,10,0.0,4.276
2022-11-30,1011010504,辣椒类,5.0725648148148155,45,0.0,5.0725648148148155
2022-11-30,1011010801,食用菌,7.489875473100838,72,0.0,7.489875473100838
2022-12-01,1011010101,花叶类,6.509670894009216,100,0.0,6.509670894009216
2022-12-01,1011010201,花菜类,4.92,5,0.0,4.92
2022-12-01,1011010402,水生根茎类,5.174688995215311,19,0.0,5.174688995215311
2022-12-01,1011010501,茄类,4.268,10,0.0,4.268
2022-12-01,1011010504,辣椒类,5.065009259259259,45,0.0,5.065009259259259
2022-12-01,1011010801,食用菌,7.515708806434172,72,0.0,7.515708806434172
2022-12-02,1011010101,花叶类,6.5120708940092165,100,0.0,6.5120708940092165
2022-12-02,1011010201,花菜类,4.958,5,0.0,4.958
2022-12-02,1011010402,水生根茎类,5.173110047846889,19,0.0,5.173110047846889
2022-12-02,1011010501,茄类,4.269,10,0.0,4.269
2022-12-02,1011010504,辣椒类,5.087675925925926,45,0.0,5.087675925925926
2022-12-02,1011010801,食用菌,7.57598658421195,72,0.0,7.57598658421195
2022-12-03,1011010101,花叶类,6.535070894009217,100,0.0,6.535070894009217
2022-12-03,1011010201,花菜类,4.952,5,0.0,4.952
2022-12-03,1011010402,水生根茎类,5.173110047846889,19,0.0,5.173110047846889
2022-12-03,1011010501,茄类,4.269,10,0.0,4.269
2022-12-03,1011010504,辣椒类,5.120787037037037,45,0.0,5.120787037037037
2022-12-03,1011010801,食用菌,7.5702921397675045,72,0.0,7.5702921397675045
2022-12-04,1011010101,花叶类,6.525270894009217,100,99.399,1.5186370084206078
2022-12-04,1011010201,花菜类,4.74,5,24.721999999999998,1.667049591457002
2022-12-04,1011010402,水生根茎类,5.172583732057416,19,18.158,4.924341887873114
2022-12-04,1011010501,茄类,4.239,10,1.168,3.61
2022-12-04,1011010504,辣椒类,5.103231481481481,45,53.404,1.169082465732904
2022-12-04,1011010801,食用菌,7.570847695323059,72,30.0,2.1513333333333335
2022-12-05,1011010101,花叶类,6.525270894009217,100,170.093,1.5811070414420345
2022-12-05,1011010201,花菜类,4.76,5,30.282,1.47
2022-12-05,1011010402,水生根茎类,5.173110047846889,19,41.811,6.57776422472555
2022-12-05,1011010501,茄类,4.239,10,0.0,4.239
2022-12-05,1011010504,辣椒类,5.03612037037037,45,118.657,1.3815918993401148
2022-12-05,1011010801,食用菌,7.521681028656393,72,114.0,2.1180701754385964
2022-12-06,1011010101,花叶类,6.502270894009216,100,226.171,2.0760933099292127
2022-12-06,1011010201,花菜类,4.794,5,38.551,3.489520894399626
2022-12-06,1011010402,水生根茎类,5.173110047846889,19,67.863,5.2759873568807745
2022-12-06,1011010501,茄类,4.339,10,7.977,4.61
2022-12-06,1011010504,辣椒类,4.988564814814815,45,97.96300000000001,1.3494310096669149
2022-12-06,1011010801,食用菌,7.462514361989727,72,98.62,4.272202393023727
2022-12-07,1011010101,花叶类,6.511970894009217,100,272.787,1.670954114382284
2022-12-07,1011010201,花菜类,4.8420000000000005,5,25.636,4.151285691995631
2022-12-07,1011010402,水生根茎类,5.178373205741627,19,64.33099999999999,5.140978377454106
2022-12-07,1011010501,茄类,4.43,10,11.597,4.87
2022-12-07,1011010504,辣椒类,5.214787037037037,45,82.55,1.4063212598425197
2022-12-07,1011010801,食用菌,7.459458806434171,72,124.352,3.9164500772002055
2022-12-08,1011010101,花叶类,6.477370894009216,100,173.924,1.5709366159931921
2022-12-08,1011010201,花菜类,4.966,5,46.357,3.609494143279333
2022-12-08,1011010402,水生根茎类,5.1488995215311,19,47.48,4.865678180286436
2022-12-08,1011010501,茄类,4.433,10,4.524,4.9
2022-12-08,1011010504,辣椒类,5.209453703703704,45,131.273,1.1001397088510203
2022-12-08,1011010801,食用菌,7.454181028656393,72,82.678,4.3321340622656574
2022-12-09,1011010101,花叶类,6.580870894009216,100,140.88,2.145385292447473
2022-12-09,1011010201,花菜类,4.95,5,41.33,2.8507057827244133
2022-12-09,1011010402,水生根茎类,5.141004784688995,19,30.039,5.463447518226306
2022-12-09,1011010501,茄类,4.433999999999999,10,4.422,4.91
2022-12-09,1011010504,辣椒类,5.2247870370370375,45,99.447,1.3076881152774844
2022-12-09,1011010801,食用菌,7.463208806434172,72,71.48400000000001,4.37864641038554
2022-12-10,1011010101,花叶类,6.587670894009217,100,231.009,1.9502942309606988
2022-12-10,1011010201,花菜类,4.8839999999999995,5,55.053,3.387098250776525
2022-12-10,1011010402,水生根茎类,5.075215311004785,19,73.28,5.049234443231441
2022-12-10,1011010501,茄类,4.473,10,6.572,5.17
2022-12-10,1011010504,辣椒类,5.235898148148149,45,161.982,1.4009875171315331
2022-12-10,1011010801,食用菌,7.541542139767505,72,149.336,4.047255718647881
2022-12-11,1011010101,花叶类,6.587270894009217,100,204.481,1.814466967591121
2022-12-11,1011010201,花菜类,4.904,5,62.536,2.799836254317513
2022-12-11,1011010402,水生根茎类,5.072057416267943,19,63.385,5.179231679419422
2022-12-11,1011010501,茄类,4.5,10,3.6290000000000004,5.6763157894736835
2022-12-11,1011010504,辣椒类,5.2216759259259256,45,171.695,1.2977132706252366
2022-12-11,1011010801,食用菌,7.560153250878615,72,144.333,4.302008272536426
2022-12-12,1011010101,花叶类,6.577070894009216,100,173.035,1.8251840957031815
2022-12-12,1011010201,花菜类,4.9879999999999995,5,27.823,2.452791934730259
2022-12-12,1011010402,水生根茎类,4.863110047846891,19,30.168,3.8823942588172895
2022-12-12,1011010501,茄类,4.5,10,3.379,5.43
2022-12-12,1011010504,辣椒类,5.225009259259259,45,96.205,1.3235387973598047
2022-12-12,1011010801,食用菌,7.533208806434171,72,85.72200000000001,4.1607503324700765
2022-12-13,1011010101,花叶类,6.583270894009217,100,185.802,1.7430273624611148
2022-12-13,1011010201,花菜类,4.99,5,37.876000000000005,3.8526013834618222
2022-12-13,1011010402,水生根茎类,4.387320574162679,19,50.434000000000005,4.3840849426973865
2022-12-13,1011010501,茄类,4.686,10,5.316,5.43
2022-12-13,1011010504,辣椒类,5.229453703703704,45,103.872,1.4206046865372766
2022-12-13,1011010801,食用菌,7.48334769532306,72,91.195,3.878454081912386
2022-12-14,1011010101,花叶类,6.585170894009217,100,226.11499999999998,1.7175461601397521
2022-12-14,1011010201,花菜类,5.0200000000000005,5,40.701,3.7491553033095
2022-12-14,1011010402,水生根茎类,4.564162679425837,19,29.923,4.513841860775992
2022-12-14,1011010501,茄类,4.693,10,6.973,5.509999999999999
2022-12-14,1011010504,辣椒类,5.190564814814815,45,96.19800000000001,1.341553254745421
2022-12-14,1011010801,食用菌,7.9204310286563935,72,102.181,4.019984928704945
2022-12-15,1011010101,花叶类,6.711670894009217,100,291.759,1.6649136102056832
2022-12-15,1011010201,花菜类,5.042,5,44.891000000000005,3.660774988305005
2022-12-15,1011010402,水生根茎类,4.561531100478469,19,60.995999999999995,4.5929921634205515
2022-12-15,1011010501,茄类,5.0840000000000005,10,8.607,5.67
2022-12-15,1011010504,辣椒类,5.193898148148148,45,151.972,1.186555681309715
2022-12-15,1011010801,食用菌,7.908764361989727,72,94.03399999999999,4.07025671565604
2022-12-16,1011010101,花叶类,6.708870894009217,100,306.951,1.4148407726314622
2022-12-16,1011010201,花菜类,5.052,5,28.131,4.685424976005119
2022-12-16,1011010402,水生根茎类,4.549425837320574,19,59.198,4.140108787459035
2022-12-16,1011010501,茄类,5.061,10,6.839,5.546806550665302
2022-12-16,1011010504,辣椒类,5.187009259259259,45,147.869,1.200796515834962
2022-12-16,1011010801,食用菌,8.131542139767504,72,146.341,4.065517934140125
2022-12-17,1011010101,花叶类,6.725070894009216,100,265.09,2.040102040816327
2022-12-17,1011010201,花菜类,5.1579999999999995,5,43.945,5.07244419160314
2022-12-17,1011010402,水生根茎类,4.543636363636364,19,97.791,5.031747400067491
2022-12-17,1011010501,茄类,5.053,10,16.786,5.6876647206005
2022-12-17,1011010504,辣椒类,4.968342592592593,45,153.757,1.3894224002809628
2022-12-17,1011010801,食用菌,8.300569917545282,72,142.647,4.083925774814753
2022-12-18,1011010101,花叶类,6.741770894009217,100,295.364,1.5996623488305957
2022-12-18,1011010201,花菜类,5.183999999999999,5,68.962,3.7804582233693917
2022-12-18,1011010402,水生根茎类,5.105741626794258,19,65.117,4.640234961684353
