分类编码,分类名称,ln价格,ln销量
1011010504,辣椒类,1.9479,3.3762
1011010504,辣椒类,2.0765,3.2318
1011010504,辣椒类,1.9852,4.0253
1011010504,辣椒类,2.0905,4.0719
1011010504,辣椒类,2.0963,3.8676
1011010504,辣椒类,2.0074,3.9066
1011010504,辣椒类,1.9678,3.9342
1011010504,辣椒类,2.1385,3.6857
1011010504,辣椒类,1.9823,3.7542
1011010504,辣椒类,2.1116,4.2922
1011010504,辣椒类,2.0701,4.4505
1011010504,辣椒类,1.9490,4.0545
1011010504,辣椒类,2.2317,3.8921
1011010504,辣椒类,2.0292,4.0577
1011010504,辣椒类,1.9771,3.9598
1011010504,辣椒类,2.0769,4.1026
1011010504,辣椒类,2.2385,4.2937
1011010504,辣椒类,2.0310,4.1498
1011010504,辣椒类,2.1402,3.9221
1011010504,辣椒类,1.9968,3.9113
1011010504,辣椒类,1.9796,4.4848
1011010504,辣椒类,2.0132,4.8696
1011010504,辣椒类,1.8679,4.5187
1011010504,辣椒类,1.8526,4.8552
1011010504,辣椒类,1.5912,4.0246
1011010504,辣椒类,1.7301,4.2011
1011010504,辣椒类,1.5620,4.5879
1011010504,辣椒类,1.7782,4.6903
1011010504,辣椒类,1.6650,4.7605
1011010504,辣椒类,1.7396,4.7936
1011010504,辣椒类,1.6818,4.9535
1011010504,辣椒类,1.6623,4.9622
1011010504,辣椒类,1.5322,5.0377
1011010504,辣椒类,1.5580,4.8063
1011010504,辣椒类,1.5603,5.0751
1011010504,辣椒类,1.4760,5.0281
1011010504,辣椒类,1.4260,5.1340
1011010504,辣椒类,1.4400,5.2122
1011010504,辣椒类,1.4831,5.3527
1011010504,辣椒类,1.4115,4.9308
1011010504,辣椒类,1.3783,5.0853
1011010504,辣椒类,1.4221,5.1294
1011010504,辣椒类,1.1321,5.0721
1011010504,辣椒类,1.3279,5.1148
1011010504,辣椒类,1.2610,5.4089
1011010504,辣椒类,1.3761,5.2377
1011010504,辣椒类,1.4862,4.7958
1011010504,辣椒类,1.5367,5.2135
1011010504,辣椒类,1.5274,4.9845
1011010504,辣椒类,1.5145,5.4077
1011010504,辣椒类,1.5706,5.8135
1011010504,辣椒类,1.5849,5.3437
1011010504,辣椒类,1.6230,5.3893
1011010504,辣椒类,1.6005,4.6507
1011010504,辣椒类,1.6120,4.7104
1011010504,辣椒类,1.5857,4.2930
1011010504,辣椒类,1.6234,4.7017
1011010504,辣椒类,1.5331,4.8600
1011010504,辣椒类,1.6317,5.0387
1011010504,辣椒类,1.5922,5.5279
1011010504,辣椒类,1.5290,4.7542
1011010504,辣椒类,1.5609,4.7378
1011010504,辣椒类,1.6518,4.1210
1011010504,辣椒类,1.7255,4.6143
1011010504,辣椒类,1.6659,4.6427
1011010504,辣椒类,1.6812,5.1740
1011010504,辣椒类,1.7882,5.2225
1011010504,辣椒类,1.7413,4.7673
1011010504,辣椒类,1.7372,4.5408
1011010504,辣椒类,1.7870,4.2437
1011010504,辣椒类,1.7528,4.5319
1011010504,辣椒类,1.8268,5.2004
1011010504,辣椒类,1.8509,4.9889
1011010504,辣椒类,1.9641,4.4306
1011010504,辣椒类,1.8410,4.9809
1011010504,辣椒类,2.0122,4.6525
1011010504,辣椒类,2.1599,4.2493
1011010504,辣椒类,2.1400,4.1976
1011010504,辣椒类,2.1420,4.6805
1011010504,辣椒类,2.1344,5.1266
1011010504,辣椒类,2.0417,5.1807
1011010504,辣椒类,1.6264,3.8217
1011010504,辣椒类,2.0907,4.2175
1011010504,辣椒类,2.0727,4.4597
1011010504,辣椒类,2.0363,4.3014
1011010504,辣椒类,2.0829,4.4861
1011010504,辣椒类,2.1631,5.2665
1011010504,辣椒类,2.1255,4.8863
1011010504,辣椒类,2.1151,4.0805
1011010504,辣椒类,2.0927,4.1525
1011010504,辣椒类,2.0967,4.3562
1011010504,辣椒类,2.0544,4.4352
1011010504,辣椒类,1.9436,4.6773
1011010504,辣椒类,1.9173,5.1321
1011010504,辣椒类,1.9632,5.1869
1011010504,辣椒类,1.9332,4.7734
1011010504,辣椒类,2.0809,4.7458
1011010504,辣椒类,1.9636,5.0920
1011010504,辣椒类,1.8845,5.3408
1011010504,辣椒类,1.8541,5.1381
1011010504,辣椒类,1.8086,4.7417
1011010504,辣椒类,1.7942,4.7092
1011010504,辣椒类,1.8161,4.9033
1011010504,辣椒类,1.7526,4.7827
1011010504,辣椒类,1.7445,4.8308
1011010504,辣椒类,1.7925,4.4408
1011010504,辣椒类,1.7844,3.8972
1011010504,辣椒类,1.7662,5.3252
1011010504,辣椒类,1.7508,5.1869
1011010504,辣椒类,1.7526,4.7155
1011010504,辣椒类,1.6627,5.0449
1011010504,辣椒类,1.6114,4.5657
1011010504,辣椒类,1.6760,4.6629
1011010504,辣椒类,1.7576,5.9939
1011010504,辣椒类,1.7425,5.0493
1011010504,辣椒类,1.7910,4.9304
1011010504,辣椒类,1.6947,4.2952
1011010504,辣椒类,1.6228,4.8296
1011010504,辣椒类,1.6120,4.7655
1011010504,辣椒类,1.6083,4.7420
1011010504,辣椒类,1.5987,4.9134
1011010504,辣椒类,1.5628,5.1268
1011010504,辣椒类,1.5989,5.3139
1011010504,辣椒类,1.5428,4.4274
1011010504,辣椒类,1.4425,4.6246
1011010504,辣椒类,1.4969,4.8617
1011010504,辣椒类,1.5128,5.0649
1011010504,辣椒类,1.5115,4.9071
1011010504,辣椒类,1.4692,4.6837
1011010504,辣椒类,1.5145,4.3454
1011010504,辣椒类,1.4075,4.3216
1011010504,辣椒类,1.3699,4.4808
1011010504,辣椒类,1.4051,4.8693
1011010504,辣椒类,1.3747,5.3187
1011010504,辣椒类,1.4066,5.2379
1011010504,辣椒类,1.3603,4.6506
1011010504,辣椒类,1.4059,4.5421
1011010504,辣椒类,1.3880,4.6616
1011010504,辣椒类,1.3439,4.6478
1011010504,辣椒类,1.3648,5.3597
1011010504,辣椒类,1.3980,6.0778
1011010504,辣椒类,1.3731,5.3008
1011010504,辣椒类,1.4546,5.8648
1011010504,辣椒类,1.4221,4.4094
1011010504,辣椒类,1.4368,4.5895
1011010504,辣椒类,1.4201,4.6598
1011010504,辣椒类,1.4258,4.6377
1011010504,辣椒类,1.4258,4.4917
1011010504,辣椒类,1.3020,2.8350
1011010504,辣椒类,1.3370,2.5991
1011010504,辣椒类,1.3755,1.8027
1011010504,辣椒类,1.3922,3.9779
1011010504,辣椒类,1.3629,4.7762
1011010504,辣椒类,1.3524,4.5846
1011010504,辣椒类,1.2263,4.4134
1011010504,辣椒类,1.2335,4.8773
1011010504,辣椒类,1.2335,4.5996
1011010504,辣椒类,1.3142,5.0875
1011010504,辣椒类,1.3220,5.1457
1011010504,辣椒类,1.2816,4.5704
1011010504,辣椒类,1.2898,4.6432
1011010504,辣椒类,1.3156,4.5664
1011010504,辣椒类,1.3108,5.0237
1011010504,辣椒类,1.3344,4.9963
1011010504,辣椒类,1.3578,5.0354
1011010504,辣椒类,1.3340,4.8160
1011010504,辣椒类,1.1924,4.5924
1011010504,辣椒类,1.3407,4.4866
1011010504,辣椒类,1.2894,4.9272
1011010504,辣椒类,1.3113,4.5428
1011010504,辣椒类,1.1285,4.5180
1011010504,辣椒类,1.1637,4.7670
1011010504,辣椒类,1.2248,5.1145
1011010504,辣椒类,1.1913,4.7422
1011010504,辣椒类,1.2232,4.8017
1011010504,辣椒类,1.2112,4.6047
1011010504,辣椒类,1.2805,4.8664
1011010504,辣椒类,1.2589,4.7781
1011010504,辣椒类,1.2599,5.2895
1011010504,辣椒类,1.3445,5.1615
1011010504,辣椒类,1.3934,5.0399
1011010504,辣椒类,1.4208,4.8531
1011010504,辣椒类,1.3794,4.8158
1011010504,辣椒类,1.5971,4.6881
1011010504,辣椒类,1.5723,4.6707
1011010504,辣椒类,1.6044,4.7213
1011010504,辣椒类,1.6904,4.8282
1011010504,辣椒类,1.6929,4.5161
1011010504,辣椒类,1.6029,4.7842
1011010504,辣椒类,1.6333,4.8425
1011010504,辣椒类,1.6926,4.7287
1011010504,辣椒类,1.8222,4.9256
1011010504,辣椒类,1.8527,5.2843
1011010504,辣椒类,1.8752,5.0372
1011010504,辣椒类,1.8159,4.7965
1011010504,辣椒类,1.8259,4.7633
1011010504,辣椒类,2.0139,5.3857
1011010504,辣椒类,2.0098,5.8587
1011010504,辣椒类,1.9812,6.4040
1011010504,辣椒类,2.0390,4.5134
1011010504,辣椒类,2.0411,4.8214
1011010504,辣椒类,2.0189,5.2037
1011010504,辣椒类,2.0862,4.9466
1011010504,辣椒类,2.0155,5.4236
1011010504,辣椒类,1.8825,5.6507
1011010504,辣椒类,1.8454,5.5067
1011010504,辣椒类,1.8417,5.2685
1011010504,辣椒类,1.8419,5.0359
1011010504,辣椒类,1.9085,5.0622
1011010504,辣椒类,1.8607,4.9193
1011010504,辣椒类,1.8912,4.9605
1011010504,辣椒类,1.9211,5.2346
1011010504,辣椒类,1.9186,5.4505
1011010504,辣椒类,1.9266,4.9431
1011010504,辣椒类,1.9110,4.5148
1011010504,辣椒类,1.8824,4.6045
1011010504,辣椒类,1.8550,4.5430
1011010504,辣椒类,1.8737,4.9282
1011010504,辣椒类,1.8451,4.8321
1011010504,辣椒类,1.8436,5.1053
1011010504,辣椒类,1.8353,5.0677
1011010504,辣椒类,1.8398,4.6734
1011010504,辣椒类,1.8373,4.6883
1011010504,辣椒类,1.9011,4.6601
1011010504,辣椒类,1.8672,4.6630
1011010504,辣椒类,1.8922,4.9150
1011010504,辣椒类,1.9483,5.1990
1011010504,辣椒类,1.9346,5.0880
1011010504,辣椒类,1.9806,4.1211
1011010504,辣椒类,1.9064,4.6173
1011010504,辣椒类,1.9068,4.4103
1011010504,辣椒类,1.9272,4.6449
1011010504,辣椒类,1.9353,4.8992
1011010504,辣椒类,1.9544,5.1394
1011010504,辣椒类,2.0352,5.0089
1011010504,辣椒类,2.0131,4.4873
1011010504,辣椒类,2.0156,4.5717
1011010504,辣椒类,2.0087,4.6626
1011010504,辣椒类,2.0003,4.7371
1011010504,辣椒类,2.0017,4.8584
1011010504,辣椒类,2.0268,4.9579
1011010504,辣椒类,2.0528,4.8854
1011010504,辣椒类,2.0223,4.5707
1011010504,辣椒类,1.9914,4.6095
1011010504,辣椒类,1.9840,4.6548
1011010504,辣椒类,1.9269,4.6621
1011010504,辣椒类,2.0007,5.0124
1011010504,辣椒类,2.0046,5.1910
1011010504,辣椒类,2.1241,5.0585
1011010504,辣椒类,2.1338,4.5429
1011010504,辣椒类,2.0962,4.6450
1011010504,辣椒类,2.1666,4.6593
1011010504,辣椒类,2.1780,4.6271
1011010504,辣椒类,2.0199,5.0666
1011010504,辣椒类,2.0136,5.2605
1011010504,辣椒类,2.0075,5.1578
1011010504,辣椒类,2.0044,4.7908
1011010504,辣椒类,1.9262,4.7766
1011010504,辣椒类,1.8297,4.8315
1011010504,辣椒类,1.7663,4.6828
1011010504,辣椒类,1.8382,5.0321
1011010504,辣椒类,1.8623,5.2323
1011010504,辣椒类,1.8590,5.1899
1011010504,辣椒类,1.8571,4.6560
1011010504,辣椒类,1.8317,4.5261
1011010504,辣椒类,1.8488,4.6175
1011010504,辣椒类,1.8260,4.4568
1011010504,辣椒类,1.7780,4.9287
1011010504,辣椒类,1.7426,5.0427
1011010504,辣椒类,1.7609,5.1081
1011010504,辣椒类,1.7018,4.7398
1011010504,辣椒类,1.7623,4.8003
1011010504,辣椒类,1.7710,4.9367
1011010504,辣椒类,1.7607,4.6957
1011010504,辣椒类,1.7504,4.5813
1011010504,辣椒类,1.7489,4.9267
1011010504,辣椒类,1.8180,4.9131
1011010504,辣椒类,1.7660,4.3012
1011010504,辣椒类,1.8083,4.4493
1011010504,辣椒类,1.8207,4.4425
1011010504,辣椒类,1.9147,4.3425
1011010504,辣椒类,1.8674,4.4978
1011010504,辣椒类,1.8928,4.9344
1011010504,辣椒类,1.8927,4.8924
1011010504,辣椒类,1.9183,4.2262
1011010504,辣椒类,1.8877,4.3629
1011010504,辣椒类,1.8284,4.3393
1011010504,辣椒类,1.7835,4.2540
1011010504,辣椒类,1.8034,4.8326
1011010504,辣椒类,1.8364,5.2235
1011010504,辣椒类,1.8447,5.0384
1011010504,辣椒类,1.7851,4.3227
1011010504,辣椒类,1.7437,4.2512
1011010504,辣椒类,1.7199,3.8557
1011010504,辣椒类,1.7267,4.2002
1011010504,辣椒类,1.6962,4.4348
1011010504,辣椒类,1.7560,5.0844
1011010504,辣椒类,1.7434,4.7664
1011010504,辣椒类,1.7957,4.9334
1011010504,辣椒类,1.9203,4.6410
1011010504,辣椒类,1.9301,4.5622
1011010504,辣椒类,1.8175,4.3378
1011010504,辣椒类,1.8945,4.2043
1011010504,辣椒类,1.9220,4.5487
1011010504,辣椒类,1.9541,4.9040
1011010504,辣椒类,1.9402,4.4542
1011010504,辣椒类,1.9385,4.4033
1011010504,辣椒类,1.9338,4.5980
1011010504,辣椒类,1.9685,4.3361
1011010504,辣椒类,1.9431,4.4873
1011010504,辣椒类,1.9347,4.9105
1011010504,辣椒类,1.9368,4.7083
1011010504,辣椒类,1.9344,4.3655
1011010504,辣椒类,1.9624,4.3857
1011010504,辣椒类,1.9620,4.2153
1011010504,辣椒类,1.9788,3.9870
1011010504,辣椒类,1.9378,4.2727
1011010504,辣椒类,1.9624,4.5246
1011010504,辣椒类,1.9432,4.7663
1011010504,辣椒类,1.9296,4.5092
1011010504,辣椒类,1.9245,4.2393
1011010504,辣椒类,1.9274,4.1424
1011010504,辣椒类,1.8243,4.3323
1011010504,辣椒类,1.8999,4.5027
1011010504,辣椒类,1.8704,4.8494
1011010504,辣椒类,1.8669,4.8791
1011010504,辣椒类,1.8801,4.1271
1011010504,辣椒类,1.8952,4.0926
1011010504,辣椒类,1.9413,4.1265
1011010504,辣椒类,1.8886,4.2174
1011010504,辣椒类,1.8742,4.2884
1011010504,辣椒类,1.7969,4.8176
1011010504,辣椒类,1.7536,4.8178
1011010504,辣椒类,1.7218,4.3161
1011010504,辣椒类,1.7089,4.4396
1011010504,辣椒类,1.7248,4.1915
1011010504,辣椒类,1.7560,4.3614
1011010504,辣椒类,1.7266,4.3081
1011010504,辣椒类,1.6753,4.9902
1011010504,辣椒类,1.6975,4.7849
1011010504,辣椒类,1.6853,4.2065
1011010504,辣椒类,1.6229,4.4414
1011010504,辣椒类,1.6269,4.4083
1011010504,辣椒类,1.6553,4.1530
1011010504,辣椒类,1.6294,4.4562
1011010504,辣椒类,1.6383,5.1310
1011010504,辣椒类,1.6049,5.0098
1011010504,辣椒类,1.5839,4.3444
1011010504,辣椒类,1.5902,4.1997
1011010504,辣椒类,1.6054,4.5149
1011010504,辣椒类,1.6106,4.7387
1011010504,辣椒类,1.6730,4.4813
1011010504,辣椒类,1.6629,4.5453
1011010504,辣椒类,1.6559,4.2436
1011010504,辣椒类,1.6524,4.2792
1011010504,辣椒类,1.7497,4.2065
1011010504,辣椒类,1.7385,4.2273
1011010504,辣椒类,1.7517,4.4899
1011010504,辣椒类,1.7227,4.4102
1011010801,食用菌,2.8595,3.5657
1011010801,食用菌,2.9562,3.8818
1011010801,食用菌,2.9583,3.7481
1011010801,食用菌,2.9553,3.8557
1011010801,食用菌,2.9583,4.2934
1011010801,食用菌,2.9583,3.7032
1011010801,食用菌,2.9595,3.9620
1011010801,食用菌,2.9596,3.7835
1011010801,食用菌,2.9596,3.6333
1011010801,食用菌,2.8994,3.7240
1011010801,食用菌,2.9523,3.9558
1011010801,食用菌,2.9538,4.0246
1011010801,食用菌,2.9488,3.7404
1011010801,食用菌,2.9549,3.8030
1011010801,食用菌,2.9545,3.7423
1011010801,食用菌,2.9369,3.9910
1011010801,食用菌,2.9427,3.9495
1011010801,食用菌,2.9291,4.2777
1011010801,食用菌,2.9402,4.3923
1011010801,食用菌,2.9506,3.9630
1011010801,食用菌,2.9529,3.8266
1011010801,食用菌,2.9442,4.2033
1011010801,食用菌,2.9464,4.0388
1011010801,食用菌,2.9502,3.8959
1011010801,食用菌,2.9418,4.2049
1011010801,食用菌,2.9486,4.2668
1011010801,食用菌,2.9349,3.9661
1011010801,食用菌,2.9389,3.8655
1011010801,食用菌,2.9468,3.9948
1011010801,食用菌,2.9401,3.9274
1011010801,食用菌,2.9601,3.8196
1011010801,食用菌,2.9569,3.9852
1011010801,食用菌,2.9601,4.0066
1011010801,食用菌,2.9601,3.8831
1011010801,食用菌,2.9601,3.8133
1011010801,食用菌,2.9646,4.1406
1011010801,食用菌,2.9601,3.8838
1011010801,食用菌,2.7822,4.2221
1011010801,食用菌,2.7020,4.5234
1011010801,食用菌,2.8533,4.2915
1011010801,食用菌,2.9646,3.5861
1011010801,食用菌,2.9646,3.6893
1011010801,食用菌,2.9646,3.5321
1011010801,食用菌,2.9620,3.5737
1011010801,食用菌,2.9601,3.9852
1011010801,食用菌,2.9601,4.0607
1011010801,食用菌,2.9601,4.0090
1011010801,食用菌,2.9601,3.8590
1011010801,食用菌,2.9601,3.8224
1011010801,食用菌,2.7920,3.9145
1011010801,食用菌,2.7920,3.9966
1011010801,食用菌,2.7920,3.9120
1011010801,食用菌,2.7920,3.9099
1011010801,食用菌,2.7920,4.0114
1011010801,食用菌,2.7920,3.6782
1011010801,食用菌,2.7920,3.9980
1011010801,食用菌,2.9542,3.7568
1011010801,食用菌,2.9509,3.9211
1011010801,食用菌,2.9509,4.0192
1011010801,食用菌,2.9509,4.1341
1011010801,食用菌,2.8746,4.2931
1011010801,食用菌,2.8757,3.8017
1011010801,食用菌,2.8748,3.8561
1011010801,食用菌,2.7922,3.9320
1011010801,食用菌,2.7952,3.8746
1011010801,食用菌,2.7922,3.9969
1011010801,食用菌,2.7922,4.1367
1011010801,食用菌,2.7922,4.3627
1011010801,食用菌,2.7922,3.7330
1011010801,食用菌,2.9648,3.4778
1011010801,食用菌,2.9603,3.5101
1011010801,食用菌,2.9603,3.5776
1011010801,食用菌,2.7921,3.8809
1011010801,食用菌,2.7922,4.2928
1011010801,食用菌,2.7922,4.3153
1011010801,食用菌,2.9648,3.4387
1011010801,食用菌,2.9601,3.7276
1011010801,食用菌,2.9646,3.5671
1011010801,食用菌,2.9560,3.6702
1011010801,食用菌,2.8691,3.6517
1011010801,食用菌,2.9038,4.1030
1011010801,食用菌,2.8715,3.9204
1011010801,食用菌,2.8715,4.1515
1011010801,食用菌,2.8715,3.8930
1011010801,食用菌,2.8726,4.0301
1011010801,食用菌,2.8728,4.1217
1011010801,食用菌,2.8634,4.1668
1011010801,食用菌,2.8634,4.5485
1011010801,食用菌,2.9037,4.2839
1011010801,食用菌,2.9115,3.8483
1011010801,食用菌,2.8222,3.8174
1011010801,食用菌,2.8634,4.7037
1011010801,食用菌,2.8621,4.6437
1011010801,食用菌,2.8632,4.4922
1011010801,食用菌,2.8633,4.0952
1011010801,食用菌,2.8599,4.8081
1011010801,食用菌,2.8599,4.8404
1011010801,食用菌,2.8599,4.8208
1011010801,食用菌,2.8666,4.3873
1011010801,食用菌,2.7848,5.7945
1011010801,食用菌,2.7848,4.0476
1011010801,食用菌,2.7848,4.3259
1011010801,食用菌,2.7816,5.0978
1011010801,食用菌,2.9501,4.6287
1011010801,食用菌,2.9460,3.8716
1011010801,食用菌,2.7828,4.3018
1011010801,食用菌,2.7815,4.2892
1011010801,食用菌,2.6826,4.2457
1011010801,食用菌,2.6785,4.7556
1011010801,食用菌,2.6785,4.7285
1011010801,食用菌,2.7805,4.0663
1011010801,食用菌,2.9406,3.8159
1011010801,食用菌,2.7778,4.0274
1011010801,食用菌,2.5993,4.5506
1011010801,食用菌,2.5993,4.7562
1011010801,食用菌,2.6972,4.7483
1011010801,食用菌,2.6982,4.6459
1011010801,食用菌,2.6982,4.1330
1011010801,食用菌,2.6982,4.0344
1011010801,食用菌,2.6944,4.3203
1011010801,食用菌,2.6768,4.3951
1011010801,食用菌,2.6767,4.3072
1011010801,食用菌,2.6767,4.9074
1011010801,食用菌,2.6767,4.8518
1011010801,食用菌,2.7588,4.3608
1011010801,食用菌,2.7588,4.1948
1011010801,食用菌,2.6767,5.2747
1011010801,食用菌,2.6767,4.8605
1011010801,食用菌,2.6859,4.3947
1011010801,食用菌,2.6767,4.8113
1011010801,食用菌,2.5745,4.8242
1011010801,食用菌,2.5745,4.1466
1011010801,食用菌,2.4632,4.1617
1011010801,食用菌,2.4651,4.1670
1011010801,食用菌,2.4632,4.2291
1011010801,食用菌,2.4651,4.2147
1011010801,食用菌,2.5745,4.5304
1011010801,食用菌,2.5745,4.2919
1011010801,食用菌,2.5745,3.9957
1011010801,食用菌,2.5745,4.8826
1011010801,食用菌,2.5745,4.5960
1011010801,食用菌,2.4632,4.5031
1011010801,食用菌,2.4628,4.2611
1011010801,食用菌,2.4387,5.1322
1011010801,食用菌,2.5640,5.0761
1011010801,食用菌,2.6474,5.2770
1011010801,食用菌,2.6474,4.7678
1011010801,食用菌,2.6472,4.5600
1011010801,食用菌,2.6745,4.7030
1011010801,食用菌,2.6745,4.7272
1011010801,食用菌,2.6529,5.2318
1011010801,食用菌,2.6529,5.1253
1011010801,食用菌,2.6639,4.6100
1011010801,食用菌,2.6625,4.5999
1011010801,食用菌,2.6625,5.2211
1011010801,食用菌,2.5380,4.5788
1011010801,食用菌,2.5611,4.7084
1011010801,食用菌,2.5611,5.0442
1011010801,食用菌,2.5611,5.4562
1011010801,食用菌,2.4976,4.5145
1011010801,食用菌,2.5609,4.4890
1011010801,食用菌,2.5299,4.3841
1011010801,食用菌,2.5612,4.4927
1011010801,食用菌,2.6346,4.5449
1011010801,食用菌,2.6346,5.1633
1011010801,食用菌,2.7140,5.2863
1011010801,食用菌,2.7496,4.4199
1011010801,食用菌,2.7116,4.6060
1011010801,食用菌,2.7140,4.3069
1011010801,食用菌,2.5692,4.5502
1011010801,食用菌,2.5344,4.4574
1011010801,食用菌,2.5682,5.0414
1011010801,食用菌,2.5656,4.9696
1011010801,食用菌,2.5484,4.4314
1011010801,食用菌,2.5344,4.3374
1011010801,食用菌,2.5930,4.2137
1011010801,食用菌,2.5849,4.3380
1011010801,食用菌,2.4251,5.0036
1011010801,食用菌,2.4251,4.9175
1011010801,食用菌,2.4532,4.7718
1011010801,食用菌,2.6666,4.2459
1011010801,食用菌,2.6844,4.3776
1011010801,食用菌,2.6844,4.1992
1011010801,食用菌,2.6843,4.7953
1011010801,食用菌,2.6843,4.9151
1011010801,食用菌,2.6843,4.7475
1011010801,食用菌,2.6502,4.6431
1011010801,食用菌,2.6843,4.5591
1011010801,食用菌,2.5852,4.4273
1011010801,食用菌,2.5774,4.4001
1011010801,食用菌,2.5774,4.5644
1011010801,食用菌,2.5958,4.5044
1011010801,食用菌,2.5958,4.8662
1011010801,食用菌,2.6414,4.9272
1011010801,食用菌,2.6753,4.4027
1011010801,食用菌,2.6434,4.2943
1011010801,食用菌,2.6329,4.3397
1011010801,食用菌,2.6457,4.3302
1011010801,食用菌,2.6032,4.6189
1011010801,食用菌,2.6301,5.0107
1011010801,食用菌,2.6395,4.9522
1011010801,食用菌,2.7619,4.2840
1011010801,食用菌,2.7619,4.3099
1011010801,食用菌,2.7619,4.5013
1011010801,食用菌,2.7324,4.1433
1011010801,食用菌,2.7619,4.4863
1011010801,食用菌,2.5098,4.7666
1011010801,食用菌,2.7619,4.8515
1011010801,食用菌,2.7649,4.3709
1011010801,食用菌,2.4665,4.6187
1011010801,食用菌,2.6054,4.6891
1011010801,食用菌,2.6324,4.3935
1011010801,食用菌,2.6271,4.2388
1011010801,食用菌,2.5718,4.5529
1011010801,食用菌,2.6180,4.6449
1011010801,食用菌,2.6237,4.2422
1011010801,食用菌,2.7851,4.4779
1011010801,食用菌,2.6197,4.5170
1011010801,食用菌,2.7814,4.7102
1011010801,食用菌,2.7924,4.5562
1011010801,食用菌,2.6197,4.7850
1011010801,食用菌,2.6197,4.9959
1011010801,食用菌,2.5605,5.4815
1011010801,食用菌,2.5435,5.7899
1011010801,食用菌,2.6213,6.2366
1011010801,食用菌,2.5880,4.3111
1011010801,食用菌,2.8204,5.1034
1011010801,食用菌,2.5590,5.3659
1011010801,食用菌,2.6178,5.1626
1011010801,食用菌,2.6222,4.9753
1011010801,食用菌,2.7836,4.8689
1011010801,食用菌,2.6302,4.5253
1011010801,食用菌,2.7858,4.4863
1011010801,食用菌,2.6302,4.3745
1011010801,食用菌,2.6264,4.1980
1011010801,食用菌,2.6263,4.3514
1011010801,食用菌,2.6301,4.4800
1011010801,食用菌,2.6327,4.7055
1011010801,食用菌,2.6264,5.0695
1011010801,食用菌,2.7082,4.7606
1011010801,食用菌,2.7159,4.7164
1011010801,食用菌,2.7178,4.3745
1011010801,食用菌,2.7074,4.1278
1011010801,食用菌,2.5996,4.2631
1011010801,食用菌,2.5994,4.2831
1011010801,食用菌,2.5975,4.4138
1011010801,食用菌,2.4888,5.0187
1011010801,食用菌,2.4888,4.8317
1011010801,食用菌,2.4888,4.3659
1011010801,食用菌,2.4997,4.9664
1011010801,食用菌,2.5971,4.5217
1011010801,食用菌,2.7071,4.3238
1011010801,食用菌,2.7071,4.4336
1011010801,食用菌,2.5946,4.6236
1011010801,食用菌,2.5977,4.3301
1011010801,食用菌,2.5969,3.6994
1011010801,食用菌,2.6064,3.8032
1011010801,食用菌,2.5946,3.7848
1011010801,食用菌,2.6929,4.1821
1011010801,食用菌,2.6929,4.2361
1011010801,食用菌,2.6929,4.3469
1011010801,食用菌,2.6929,4.5522
1011010801,食用菌,2.6931,3.9279
1011010801,食用菌,2.6929,3.8748
1011010801,食用菌,2.6928,3.5719
1011010801,食用菌,2.6944,3.8478
1011010801,食用菌,2.6158,4.4256
1011010801,食用菌,2.6146,4.2436
1011010801,食用菌,2.5964,4.0195
1011010801,食用菌,2.5945,3.8571
1011010801,食用菌,2.5949,3.4703
1011010801,食用菌,2.5949,3.8086
1011010801,食用菌,2.6021,3.8914
1011010801,食用菌,2.5923,4.2846
1011010801,食用菌,2.7041,4.3273
1011010801,食用菌,2.6936,4.1224
1011010801,食用菌,2.6936,4.2202
1011010801,食用菌,2.8595,2.4571
1011010801,食用菌,2.6897,3.8671
1011010801,食用菌,2.7213,3.5693
1011010801,食用菌,2.7012,3.4468
1011010801,食用菌,2.7012,4.0991
1011010801,食用菌,2.7012,3.9568
1011010801,食用菌,2.6924,3.7688
1011010801,食用菌,2.6541,3.6899
1011010801,食用菌,2.6569,3.7230
1011010801,食用菌,2.6541,3.6926
1011010801,食用菌,2.6209,3.8536
1011010801,食用菌,2.5518,4.2601
1011010801,食用菌,2.5315,4.0361
1011010801,食用菌,2.6384,3.5916
1011010801,食用菌,2.5338,3.6284
1011010801,食用菌,2.5313,3.4396
1011010801,食用菌,2.5312,3.6899
1011010801,食用菌,2.6374,3.8940
1011010801,食用菌,2.6374,4.3644
1011010801,食用菌,2.6515,3.6294
1011010801,食用菌,2.6358,3.6215
1011010801,食用菌,2.8447,3.2612
1011010801,食用菌,2.6671,3.5148
1011010801,食用菌,2.6586,3.4827
1011010801,食用菌,2.6751,3.5343
1011010801,食用菌,2.6868,3.9281
1011010801,食用菌,2.6780,3.8594
1011010801,食用菌,2.6574,4.0072
1011010801,食用菌,2.6498,3.7529
1011010801,食用菌,2.6385,4.1107
1011010801,食用菌,2.6386,3.4076
1011010801,食用菌,2.6311,3.5128
1011010801,食用菌,2.5418,3.5065
1011010801,食用菌,2.6355,3.8033
1011010801,食用菌,2.6578,3.2744
1011010801,食用菌,2.8432,3.3975
1011010801,食用菌,2.6406,3.4346
1011010801,食用菌,2.6406,3.3856
1011010801,食用菌,2.6519,3.3768
1011010801,食用菌,2.6376,3.9107
1011010801,食用菌,2.6302,3.9338
1011010801,食用菌,2.8455,3.2478
1011010801,食用菌,2.8455,3.3827
1011010801,食用菌,2.8572,3.3603
1011010801,食用菌,2.8471,3.5680
