销售日期,分类编码,分类名称,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,在售单品数,均价,平均损耗率
2023-04-09,1011010402,水生根茎类,32.522,31.303,355.38800000000003,0.0,31.303,44,0,4,11.353161038878063,13.65
2023-04-09,1011010501,茄类,15.846,15.846,144.424,0.0,15.846,35,0,2,9.114224409945727,6.68
2023-04-09,1011010504,辣椒类,136.063,136.063,851.2884,33.243,102.82,211,0,10,6.256575262929673,9.24
2023-04-09,1011010801,食用菌,83.908,83.908,526.8012,20.824,63.084,129,0,7,6.278319111407732,9.45
2023-04-10,1011010101,花叶类,123.411,123.411,508.0788,20.0,103.411,157,0,12,4.11696526241583,12.83
2023-04-10,1011010201,花菜类,18.365,18.365,185.7665,0.7849999999999999,17.58,42,0,2,10.11524639259461,15.51
2023-04-10,1011010402,水生根茎类,17.868,17.868,191.16320000000002,0.0,17.868,29,0,4,10.6986344302664,13.65
2023-04-10,1011010501,茄类,12.818,12.818,116.62400000000001,0.0,12.818,26,0,2,9.09845529723826,6.68
2023-04-10,1011010504,辣椒类,73.788,73.788,445.889,24.0,49.788,116,0,10,6.042838944001735,9.24
2023-04-10,1011010801,食用菌,51.773,51.773,304.2354,23.0,28.773,80,0,7,5.876333223881174,9.45
2023-04-11,1011010101,花叶类,158.881,158.881,632.6656,59.206,99.675,190,0,14,3.982009176679402,12.83
2023-04-11,1011010201,花菜类,15.788,15.788,155.89010000000002,2.125,13.663,34,0,2,9.873961236382064,15.51
2023-04-11,1011010402,水生根茎类,7.577,7.577,67.3862,1.0,6.577,12,0,4,8.89351986274251,13.65
2023-04-11,1011010501,茄类,13.366,13.366,111.53999999999999,0.0,13.366,26,0,3,8.345054616190334,6.68
2023-04-11,1011010504,辣椒类,85.563,85.563,554.8014000000001,19.0,66.563,134,0,11,6.484127485011045,9.24
2023-04-11,1011010801,食用菌,62.405,62.405,366.0297,12.135,50.27,88,0,7,5.865390593702427,9.45
2023-04-12,1011010101,花叶类,119.342,118.761,533.045,20.672,98.089,161,0,13,4.488384233881493,12.83
2023-04-12,1011010201,花菜类,17.265,17.265,172.9556,0.876,16.389,33,0,2,10.017700550246163,15.51
2023-04-12,1011010402,水生根茎类,19.088,19.088,196.649,0.0,19.088,35,0,4,10.302231768650461,13.65
2023-04-12,1011010501,茄类,8.998,8.998,79.34,0.0,8.998,20,0,3,8.817515003334075,6.68
2023-04-12,1011010504,辣椒类,84.989,84.989,527.99,17.0,67.989,130,0,11,6.212451023073574,9.24
2023-04-12,1011010801,食用菌,63.48,63.48,345.8908,21.32,42.16,93,0,8,5.448815374921235,9.45
2023-04-13,1011010101,花叶类,92.251,92.251,482.1886,10.431000000000001,81.82000000000001,141,0,14,5.226920033387172,12.83
2023-04-13,1011010201,花菜类,19.775,19.775,198.0155,2.992,16.783,42,0,2,10.013426042983566,15.51
2023-04-13,1011010402,水生根茎类,15.052000000000001,15.052000000000001,141.9922,0.0,15.052000000000001,23,0,4,9.433444060589954,13.65
2023-04-13,1011010501,茄类,9.198,9.198,83.3806,0.0,9.198,21,0,3,9.065079365079365,6.68
2023-04-13,1011010504,辣椒类,76.901,76.901,521.4986,9.216,67.685,120,0,12,6.781428069856049,9.24
2023-04-13,1011010801,食用菌,51.532,51.532,342.8034,24.201,27.331,76,0,8,6.6522432663199575,9.45
2023-04-14,1011010101,花叶类,131.729,131.729,513.8882,38.642,93.087,168,0,10,3.9011015038450148,12.83
2023-04-14,1011010201,花菜类,18.183,18.183,198.6295,2.839,15.344,35,0,2,10.92391244569103,15.51
2023-04-14,1011010402,水生根茎类,26.338,26.338,289.3534,0.0,26.338,35,0,4,10.986156883590251,13.65
2023-04-14,1011010501,茄类,19.025000000000002,19.025000000000002,164.1136,0.792,18.233,40,0,3,8.62620762155059,6.68
2023-04-14,1011010504,辣椒类,89.822,89.822,608.9578,23.171,66.651,145,0,10,6.779606332524326,9.24
2023-04-14,1011010801,食用菌,83.023,83.023,419.8508,33.874,49.149,119,0,7,5.057042024499236,9.45
2023-04-15,1011010101,花叶类,208.169,208.169,878.7444,20.378,187.791,267,0,13,4.221302883714674,12.83
2023-04-15,1011010201,花菜类,20.852,20.852,227.964,0.0,20.852,45,0,2,10.932476501055055,15.51
2023-04-15,1011010402,水生根茎类,29.033,28.541,287.7264,1.0,27.541,46,0,4,10.081160435864195,13.65
2023-04-15,1011010501,茄类,16.674,16.674,153.079,0.0,16.674,34,0,3,9.180700491783616,6.68
2023-04-15,1011010504,辣椒类,138.985,138.985,869.606,14.0,124.985,196,0,10,6.256833471237902,9.24
2023-04-15,1011010801,食用菌,106.142,106.142,615.7620000000001,34.524,71.618,153,0,8,5.801303913625144,9.45
2023-04-16,1011010101,花叶类,204.874,204.874,935.1982,29.659,175.215,308,0,17,4.564748089069379,12.83
2023-04-16,1011010201,花菜类,23.472,23.472,243.264,0.0,23.472,50,0,2,10.3640081799591,15.51
2023-04-16,1011010402,水生根茎类,16.458,16.458,192.3828,0.0,16.458,35,0,3,11.689318264673716,13.65
2023-04-16,1011010501,茄类,20.902,20.902,189.941,0.0,20.902,42,0,3,9.087216534302938,6.68
2023-04-16,1011010504,辣椒类,133.274,133.274,888.8754,16.0,117.274,200,0,10,6.66953344238186,9.24
2023-04-16,1011010801,食用菌,85.949,85.949,493.6934,21.232,64.717,116,0,8,5.744027271986876,9.45
2023-04-17,1011010101,花叶类,106.884,106.884,437.6244,17.0,89.884,161,0,15,4.094386437633322,12.83
2023-04-17,1011010201,花菜类,14.475,14.475,155.816,0.9550000000000001,13.52,33,0,2,10.764490500863559,15.51
2023-04-17,1011010402,水生根茎类,7.066,7.066,89.6074,0.753,6.313,15,0,3,12.681488819699972,13.65
2023-04-17,1011010501,茄类,9.19,9.19,81.884,0.0,9.19,20,0,3,8.910119695321002,6.68
2023-04-17,1011010504,辣椒类,68.456,68.456,490.2658,6.0,62.456,95,0,9,7.161765221456117,9.24
2023-04-17,1011010801,食用菌,39.144999999999996,39.144999999999996,260.3386,2.0,37.144999999999996,57,0,9,6.650622046238345,9.45
2023-04-18,1011010101,花叶类,182.607,182.607,722.3488,30.847,151.76,234,0,16,3.955756351070879,12.83
2023-04-18,1011010201,花菜类,16.779,16.779,178.784,0.0,16.779,38,0,2,10.655223791644318,15.51
2023-04-18,1011010402,水生根茎类,15.097,15.097,139.608,0.0,15.097,20,0,3,9.247400145724317,13.65
2023-04-18,1011010501,茄类,16.152,16.152,135.032,0.0,16.152,33,0,3,8.360079247152056,6.68
2023-04-18,1011010504,辣椒类,78.486,78.486,575.4947999999999,14.258,64.228,130,0,11,7.332451647427566,9.24
2023-04-18,1011010801,食用菌,66.338,66.338,384.99260000000004,10.841,55.497,95,0,9,5.80350025626338,9.45
2023-04-19,1011010101,花叶类,156.553,156.553,641.0214,29.582,126.971,208,0,15,4.094596718044368,12.83
2023-04-19,1011010201,花菜类,19.103,19.103,206.372,0.0,19.103,41,0,2,10.803119928806993,15.51
2023-04-19,1011010402,水生根茎类,12.216,12.216,123.2812,0.0,12.216,15,0,4,10.091781270464965,13.65
2023-04-19,1011010501,茄类,13.945,13.945,123.932,0.0,13.945,28,0,2,8.887199713158838,6.68
2023-04-19,1011010504,辣椒类,76.651,76.651,514.4062,7.715,68.93599999999999,114,0,11,6.711017468787101,9.24
2023-04-19,1011010801,食用菌,58.407000000000004,58.407000000000004,321.5311,17.779,40.628,91,0,9,5.505009673498039,9.45
2023-04-20,1011010101,花叶类,122.087,122.087,540.9514,18.612000000000002,103.475,194,0,16,4.430868151400231,12.83
2023-04-20,1011010201,花菜类,19.807,19.807,197.78,2.664,17.143,44,0,2,9.985358711566619,15.51
2023-04-20,1011010402,水生根茎类,12.171,12.171,132.9264,0.0,12.171,21,0,4,10.921567660833128,13.65
2023-04-20,1011010501,茄类,10.307,10.307,86.816,0.0,10.307,25,0,3,8.423013485980402,6.68
2023-04-20,1011010504,辣椒类,70.384,70.384,420.6166,15.354,55.03,108,0,9,5.976025801318482,9.24
2023-04-20,1011010801,食用菌,55.919,55.919,342.255,24.239,31.68,87,0,7,6.120549366047319,9.45
2023-04-21,1011010101,花叶类,215.684,215.684,912.5602,23.133,192.551,283,0,17,4.231005545149385,12.83
2023-04-21,1011010201,花菜类,26.17,26.17,271.5984,0.88,25.29,58,0,2,10.378234619793657,15.51
2023-04-21,1011010402,水生根茎类,28.934,28.934,254.1484,3.114,25.82,45,0,4,8.783728485518767,13.65
2023-04-21,1011010501,茄类,30.95,30.95,255.632,0.0,30.95,57,0,3,8.25951534733441,6.68
2023-04-21,1011010504,辣椒类,125.533,125.533,737.4068,28.09,97.443,171,0,9,5.874206782280356,9.24
2023-04-21,1011010801,食用菌,89.492,89.492,460.9556,20.965,68.527,133,0,8,5.150802306351405,9.45
2023-04-22,1011010101,花叶类,330.85,330.85,1502.8518,28.476,302.374,468,0,15,4.542396252077981,12.83
2023-04-22,1011010201,花菜类,40.026,40.026,409.3104,1.947,38.079,88,0,2,10.226113026532753,15.51
2023-04-22,1011010402,水生根茎类,27.103,27.103,223.03660000000002,1.706,25.397000000000002,47,0,4,8.229221857358965,13.65
2023-04-22,1011010501,茄类,39.651,39.651,326.304,0.0,39.651,76,0,3,8.22940152833472,6.68
2023-04-22,1011010504,辣椒类,185.589,185.589,1211.1192,11.0,174.589,264,0,9,6.525813491101305,9.24
2023-04-22,1011010801,食用菌,158.776,158.568,856.4276,25.0,133.568,224,0,9,5.401011553402956,9.45
2023-04-23,1011010101,花叶类,279.352,279.352,1107.6842,35.866,243.486,354,0,14,3.965191586242447,12.83
2023-04-23,1011010201,花菜类,22.853,22.853,260.3618,1.0899999999999999,21.763,49,0,2,11.392893711985296,15.51
2023-04-23,1011010402,水生根茎类,10.291,10.291,109.7128,0.0,10.291,23,0,3,10.661043630356621,13.65
2023-04-23,1011010501,茄类,21.876,21.876,166.114,0.0,21.876,46,0,3,7.593435728652405,6.68
2023-04-23,1011010504,辣椒类,154.222,154.222,997.8494000000001,6.0,148.222,190,0,9,6.4702143663031215,9.24
2023-04-23,1011010801,食用菌,81.715,81.715,409.083,10.0,71.715,115,0,9,5.0062167288747474,9.45
2023-04-24,1011010101,花叶类,190.222,189.222,779.8858,19.392,169.83,240,0,12,4.12153872171312,12.83
2023-04-24,1011010201,花菜类,17.855999999999998,17.855999999999998,180.2669,1.033,16.823,41,0,2,10.095592517921148,15.51
2023-04-24,1011010402,水生根茎类,13.28,13.28,111.2124,0.763,12.517,23,0,3,8.374427710843374,13.65
2023-04-24,1011010501,茄类,25.565,25.565,175.724,0.0,25.565,49,0,3,6.8736162722472125,6.68
2023-04-24,1011010504,辣椒类,75.395,74.395,519.7543000000001,2.833,71.562,138,0,7,6.9864144095705365,9.24
2023-04-24,1011010801,食用菌,60.294,60.294,387.5364,4.0,56.294,92,0,8,6.427445516966863,9.45
2023-04-25,1011010101,花叶类,163.704,163.704,665.733,17.697,146.007,217,0,12,4.066687435859844,12.83
2023-04-25,1011010201,花菜类,15.89,15.89,158.16,0.0,15.89,36,0,2,9.953429830081811,15.51
2023-04-25,1011010402,水生根茎类,9.993,9.993,80.5844,0.6719999999999999,9.321,17,0,3,8.06408485940158,13.65
2023-04-25,1011010501,茄类,19.3,19.3,117.912,0.0,19.3,37,0,3,6.109430051813471,6.68
2023-04-25,1011010504,辣椒类,70.192,70.192,441.5806,1.29,68.902,82,0,8,6.291038864827901,9.24
2023-04-25,1011010801,食用菌,68.882,68.882,343.6434,18.473,50.409,92,0,8,4.988870822566127,9.45
2023-04-26,1011010101,花叶类,148.39,148.39,617.9542,21.932,126.458,214,0,13,4.16439247927758,12.83
2023-04-26,1011010201,花菜类,21.236,21.236,203.6784,0.0,21.236,48,0,2,9.591184780561312,15.51
2023-04-26,1011010402,水生根茎类,4.702,4.702,84.04920000000001,0.0,4.702,14,0,4,17.875202041684393,13.65
2023-04-26,1011010501,茄类,18.526,18.526,111.156,0.0,18.526,35,0,2,6.0,6.68
2023-04-26,1011010504,辣椒类,47.263,47.263,276.2925,2.641,44.622,52,0,9,5.845851934917378,9.24
2023-04-26,1011010801,食用菌,45.674,45.674,241.7646,4.0,41.674,59,0,9,5.293265315058895,9.45
2023-04-27,1011010101,花叶类,144.223,142.945,567.5628,35.996,106.949,203,0,13,3.9704977438875098,12.83
2023-04-27,1011010201,花菜类,14.24,14.24,145.2768,0.0,14.24,35,0,2,10.202022471910112,15.51
2023-04-27,1011010402,水生根茎类,11.675,11.675,163.7852,1.332,10.343,23,0,4,14.028710920770877,13.65
2023-04-27,1011010501,茄类,18.48,18.48,114.274,0.0,18.48,38,0,3,6.183658008658009,6.68
2023-04-27,1011010504,辣椒类,66.698,66.698,392.4996,6.059,60.639,75,0,9,5.884728177756455,9.24
2023-04-27,1011010801,食用菌,62.808,62.808,333.966,21.825,40.983,90,0,9,5.317252579289263,9.45
2023-04-28,1011010101,花叶类,164.327,164.327,682.6212,29.988,134.339,219,0,13,4.1540416364930906,12.83
2023-04-28,1011010201,花菜类,22.806,22.806,229.644,0.0,22.806,53,0,2,10.069455406471981,15.51
2023-04-28,1011010402,水生根茎类,14.882,14.48,145.4296,0.571,13.908999999999999,22,0,4,10.043480662983425,13.65
2023-04-28,1011010501,茄类,22.141000000000002,22.141000000000002,163.365,0.0,22.141000000000002,44,0,3,7.378393026511901,6.68
2023-04-28,1011010504,辣椒类,84.338,84.338,491.0937,18.118,66.22,95,0,9,5.822923237449312,9.24
2023-04-28,1011010801,食用菌,81.778,81.778,449.7696,27.571,54.207,117,0,8,5.499885054660178,9.45
2023-04-29,1011010101,花叶类,169.132,169.132,812.491,16.578,152.554,228,0,13,4.803886904902679,12.83
2023-04-29,1011010201,花菜类,27.577,27.577,266.744,0.0,27.577,66,0,2,9.672698263045291,15.51
2023-04-29,1011010402,水生根茎类,24.692999999999998,24.692999999999998,198.04760000000002,1.687,23.006,44,0,4,8.02039444376949,13.65
2023-04-29,1011010501,茄类,37.234,37.234,270.513,0.0,37.234,69,0,3,7.265214588816672,6.68
2023-04-29,1011010504,辣椒类,161.482,161.482,925.179,21.917,139.565,239,0,10,5.729301098574454,9.24
2023-04-29,1011010801,食用菌,127.524,127.524,601.6332,25.444,102.08,156,0,9,4.717803707537405,9.45
2023-04-30,1011010101,花叶类,132.248,132.248,648.9182,14.582,117.666,196,0,13,4.906828080575888,12.83
2023-04-30,1011010201,花菜类,25.487000000000002,25.487000000000002,257.3088,0.637,24.85,52,0,2,10.095687997802802,15.51
2023-04-30,1011010402,水生根茎类,16.983,16.983,224.7064,0.594,16.389,37,0,4,13.23125478419596,13.65
2023-04-30,1011010501,茄类,43.783,43.783,315.075,0.0,43.783,83,0,3,7.196286229815224,6.68
2023-04-30,1011010504,辣椒类,117.501,117.501,764.0254,22.507,94.994,188,0,10,6.502288491161777,9.24
2023-04-30,1011010801,食用菌,97.254,97.254,440.4814,22.377,74.877,124,0,8,4.529185431961667,9.45
2023-05-01,1011010101,花叶类,179.89,179.89,864.4678,19.035,160.855,254,0,14,4.805535605092001,12.83
2023-05-01,1011010201,花菜类,29.389,29.389,293.397,0.0,29.389,66,0,2,9.98322501616251,15.51
2023-05-01,1011010402,水生根茎类,22.754,22.754,265.0604,0.5,22.254,44,0,5,11.648958424892326,13.65
2023-05-01,1011010501,茄类,31.862000000000002,31.862000000000002,254.89600000000002,0.0,31.862000000000002,68,0,3,8.0,6.68
2023-05-01,1011010504,辣椒类,138.857,138.857,906.1024,26.274,112.583,208,0,10,6.525435519995391,9.24
2023-05-01,1011010801,食用菌,83.717,83.717,404.846,16.81,66.907,105,0,8,4.835887573611094,9.45
2023-05-02,1011010101,花叶类,199.057,199.057,982.9722,20.966,178.091,282,0,14,4.9381443506131415,12.83
2023-05-02,1011010201,花菜类,22.365,22.365,231.51600000000002,0.725,21.64,47,0,2,10.351710261569417,15.51
2023-05-02,1011010402,水生根茎类,20.191,20.191,203.09,0.0,20.191,45,0,4,10.058441880045565,13.65
2023-05-02,1011010501,茄类,35.967,35.967,287.736,0.0,35.967,75,0,3,8.0,6.68
2023-05-02,1011010504,辣椒类,103.643,103.643,722.945,19.818,83.825,157,0,10,6.975338421311618,9.24
2023-05-02,1011010801,食用菌,66.312,66.312,376.2025,18.115,48.197,104,0,7,5.673219025214139,9.45
2023-05-03,1011010101,花叶类,252.366,252.366,1246.6628,13.0,239.366,351,0,14,4.939899986527504,12.83
2023-05-03,1011010201,花菜类,32.371,32.371,336.015,0.0,32.371,70,0,2,10.380124185227517,15.51
2023-05-03,1011010402,水生根茎类,11.586,11.586,108.98440000000001,0.0,11.586,19,0,3,9.40655964094597,13.65
2023-05-03,1011010501,茄类,22.717,22.717,181.736,0.0,22.717,44,0,1,8.0,6.68
2023-05-03,1011010504,辣椒类,95.795,95.795,712.0877,3.485,92.31,177,0,8,7.433453729317814,9.24
2023-05-03,1011010801,食用菌,72.027,72.027,401.5384,4.0,68.027,106,0,8,5.5748316603495915,9.45
2023-05-04,1011010101,花叶类,121.428,121.428,645.0344,13.0,108.428,179,0,11,5.312072997990579,12.83
2023-05-04,1011010201,花菜类,32.652,32.652,332.925,0.536,32.116,72,0,2,10.196159500183755,15.51
2023-05-04,1011010402,水生根茎类,9.037,9.037,92.9884,0.0,9.037,24,0,4,10.28974217107447,13.65
2023-05-04,1011010501,茄类,25.655,25.655,205.24,0.0,25.655,56,0,1,8.0,6.68
2023-05-04,1011010504,辣椒类,76.542,76.542,558.0575,2.285,74.257,149,0,8,7.290866452405215,9.24
2023-05-04,1011010801,食用菌,55.952,55.952,242.3238,14.224,41.728,70,0,8,4.330922933943381,9.45
2023-05-05,1011010101,花叶类,115.371,115.371,677.5214,7.0,108.371,192,0,13,5.872545093654384,12.83
2023-05-05,1011010201,花菜类,28.675,28.675,296.607,0.0,28.675,57,0,2,10.343748910200524,15.51
2023-05-05,1011010402,水生根茎类,13.454,13.454,107.6232,0.0,13.454,28,0,4,7.999345919429166,13.65
2023-05-05,1011010501,茄类,22.324,22.324,178.592,0.0,22.324,46,0,1,8.0,6.68
2023-05-05,1011010504,辣椒类,66.977,66.977,533.9982,1.0,65.977,135,0,7,7.972859339773355,9.24
2023-05-05,1011010801,食用菌,63.126,63.126,292.5426,15.44,47.686,85,0,6,4.634264803725881,9.45
2023-05-06,1011010101,花叶类,163.827,163.827,908.4752,3.084,160.743,231,0,15,5.545332576437339,12.83
2023-05-06,1011010201,花菜类,34.087,34.087,334.0515,1.831,32.256,72,0,2,9.799967729632996,15.51
2023-05-06,1011010402,水生根茎类,17.781,17.781,146.7472,0.0,17.781,36,0,3,8.253034137562567,13.65
2023-05-06,1011010501,茄类,23.097,23.097,184.776,0.0,23.097,46,0,1,8.0,6.68
2023-05-06,1011010504,辣椒类,94.505,94.505,689.4476,3.0,91.505,182,0,9,7.295355801280356,9.24
2023-05-06,1011010801,食用菌,99.697,99.697,456.2262,20.0,79.697,130,0,8,4.576127666830496,9.45
2023-05-07,1011010101,花叶类,238.132,238.132,1246.103,4.0,234.132,335,0,15,5.2328246518737505,12.83
2023-05-07,1011010201,花菜类,54.158,54.158,570.003,0.0,54.158,113,0,2,10.524816278296836,15.51
2023-05-07,1011010402,水生根茎类,18.818,18.818,161.2712,0.0,18.818,42,0,4,8.57004995217345,13.65
2023-05-07,1011010501,茄类,39.966,39.966,319.728,0.0,39.966,83,0,1,8.0,6.68
2023-05-07,1011010504,辣椒类,134.833,134.833,946.574,6.0,128.833,242,0,10,7.020343684409602,9.24
2023-05-07,1011010801,食用菌,115.423,115.423,553.0402,23.811,91.612,155,0,8,4.791421120573889,9.45
2023-05-08,1011010101,花叶类,142.341,142.341,824.9606,0.652,141.689,213,0,13,5.795663933792793,12.83
2023-05-08,1011010201,花菜类,17.863,17.863,202.356,0.0,17.863,40,0,2,11.328220343727258,15.51
2023-05-08,1011010402,水生根茎类,9.628,9.628,137.184,0.494,9.134,22,0,5,14.248442044038221,13.65
2023-05-08,1011010501,茄类,21.757,21.757,174.056,0.0,21.757,43,0,1,8.0,6.68
2023-05-08,1011010504,辣椒类,85.984,85.984,645.836,4.0,81.984,150,0,9,7.511118347599554,9.24
2023-05-08,1011010801,食用菌,58.128,58.128,327.79380000000003,9.254999999999999,48.873,84,0,8,5.639172171758878,9.45
2023-05-09,1011010101,花叶类,145.033,145.033,707.6812,10.479,134.554,209,0,12,4.879449504595506,12.83
2023-05-09,1011010201,花菜类,25.81,25.81,257.9568,0.0,25.81,60,0,2,9.994451762882603,15.51
2023-05-09,1011010402,水生根茎类,7.406,7.406,106.79,0.0,7.406,16,0,5,14.419389684039968,13.65
2023-05-09,1011010501,茄类,17.224,17.224,137.792,0.0,17.224,31,0,1,8.0,6.68
2023-05-09,1011010504,辣椒类,81.721,81.721,630.7936,0.0,81.721,135,0,9,7.71886785526364,9.24
2023-05-09,1011010801,食用菌,49.033,49.033,293.8002,1.572,47.461,80,0,8,5.991887096445251,9.45
2023-05-10,1011010101,花叶类,159.328,159.328,820.7446,12.494,146.834,235,0,13,5.151289164490861,12.83
2023-05-10,1011010201,花菜类,26.422,26.422,264.2208,0.0,26.422,55,0,2,10.000030277798803,15.51
2023-05-10,1011010402,水生根茎类,10.336,10.336,81.3416,0.0,10.336,19,0,5,7.8697368421052625,13.65
2023-05-10,1011010501,茄类,28.106,28.106,224.848,0.0,28.106,55,0,1,8.0,6.68
2023-05-10,1011010504,辣椒类,99.29,99.29,681.2656,12.0,87.29,146,0,9,6.86137173934938,9.24
2023-05-10,1011010801,食用菌,78.595,78.595,348.3464,13.0,65.595,98,0,7,4.432169985368026,9.45
2023-05-11,1011010101,花叶类,158.484,158.484,802.3572,9.935,148.549,245,0,14,5.062701597637616,12.83
2023-05-11,1011010201,花菜类,23.274,23.274,227.2545,1.76,21.514,48,0,2,9.76430781129157,15.51
2023-05-11,1011010402,水生根茎类,9.518,9.518,145.5552,0.0,9.518,16,0,4,15.292624500945577,13.65
2023-05-11,1011010501,茄类,13.908,13.908,111.264,0.0,13.908,31,0,1,8.0,6.68
2023-05-11,1011010504,辣椒类,76.412,76.077,538.174,1.469,74.608,128,0,9,7.074069692548339,9.24
2023-05-11,1011010801,食用菌,42.217,42.217,279.7074,4.0,38.217,63,0,8,6.625468413198475,9.45
2023-05-12,1011010101,花叶类,142.706,142.706,756.074,9.0,133.706,229,0,12,5.298123414572618,12.83
2023-05-12,1011010201,花菜类,21.507,21.507,200.636,0.405,21.102,48,0,2,9.328869670339888,15.51
2023-05-12,1011010402,水生根茎类,16.347,16.347,284.1632,0.0,16.347,39,0,5,17.383201810729798,13.65
2023-05-12,1011010501,茄类,24.496,24.496,171.472,0.0,24.496,46,0,1,7.000000000000001,6.68
2023-05-12,1011010504,辣椒类,88.881,88.881,673.0775,7.907,80.974,163,0,8,7.572793960463991,9.24
2023-05-12,1011010801,食用菌,67.921,67.921,382.12,6.18,61.741,96,0,6,5.625947792288099,9.45
2023-05-13,1011010101,花叶类,179.071,179.071,963.18,8.087,170.984,280,0,16,5.378760379961021,12.83
2023-05-13,1011010201,花菜类,45.087,45.087,393.5408,0.531,44.556,93,0,2,8.728476057400137,15.51
2023-05-13,1011010402,水生根茎类,20.655,20.655,362.9852,0.0,20.655,42,0,5,17.57372064875333,13.65
2023-05-13,1011010501,茄类,33.208,33.208,232.45600000000002,0.0,33.208,64,0,1,7.000000000000001,6.68
2023-05-13,1011010504,辣椒类,135.703,135.703,968.972,12.0,123.703,224,0,8,7.1403874637996205,9.24
2023-05-13,1011010801,食用菌,95.606,95.606,611.7762,13.413,82.193,141,0,8,6.3989310294332995,9.45
2023-05-14,1011010101,花叶类,199.50900000000001,199.50900000000001,1060.6856,12.728,186.781,318,0,14,5.31647995829762,12.83
2023-05-14,1011010201,花菜类,43.642,43.642,374.47,0.0,43.642,81,0,2,8.580495852619038,15.51
2023-05-14,1011010402,水生根茎类,15.86,15.86,178.3172,0.0,15.86,29,0,4,11.243203026481716,13.65
2023-05-14,1011010501,茄类,32.974000000000004,32.974000000000004,230.818,0.0,32.974000000000004,60,0,1,7.0,6.68
2023-05-14,1011010504,辣椒类,110.866,110.866,797.4962,18.135,92.731,199,0,8,7.1933342954557755,9.24
2023-05-14,1011010801,食用菌,97.677,97.677,583.2122,18.071,79.606,139,0,8,5.970824247263941,9.45
2023-05-15,1011010101,花叶类,171.35,171.35,822.9846,25.014,146.336,245,0,16,4.80294484972279,12.83
2023-05-15,1011010201,花菜类,27.764,27.764,278.7225,1.229,26.535,59,0,2,10.038989338712001,15.51
2023-05-15,1011010402,水生根茎类,7.475,7.475,73.4192,0.0,7.475,16,0,4,9.821966555183947,13.65
2023-05-15,1011010501,茄类,21.584,21.584,150.601,0.0,21.584,45,0,2,6.977436990363232,6.68
2023-05-15,1011010504,辣椒类,78.687,78.687,548.8491,14.015,64.672,132,0,8,6.9750924549163145,9.24
2023-05-15,1011010801,食用菌,61.585,61.585,360.1954,18.86,42.725,89,0,7,5.848752131200779,9.45
2023-05-16,1011010101,花叶类,194.936,194.936,965.6315999999999,23.662,171.274,276,0,15,4.953582714326753,12.83
2023-05-16,1011010201,花菜类,26.009,26.009,274.1805,0.615,25.394,48,0,2,10.54175477719251,15.51
2023-05-16,1011010402,水生根茎类,9.603,9.603,97.964,0.0,9.603,20,0,4,10.201395397271686,13.65
2023-05-16,1011010501,茄类,14.181000000000001,14.181000000000001,99.267,0.0,14.181000000000001,32,0,1,6.999999999999999,6.68
2023-05-16,1011010504,辣椒类,80.294,80.294,601.9476,11.0,69.294,132,0,7,7.496794281017261,9.24
2023-05-16,1011010801,食用菌,57.535,57.535,316.2348,6.481,51.054,77,0,7,5.496390023463979,9.45
2023-05-17,1011010101,花叶类,150.478,150.478,777.1946,10.008,140.47,238,0,14,5.164838713964832,12.83
2023-05-17,1011010201,花菜类,19.914,19.914,203.108,3.324,16.59,45,0,2,10.19925680425831,15.51
2023-05-17,1011010402,水生根茎类,12.893,12.893,175.1852,0.0,12.893,29,0,5,13.58762118979291,13.65
2023-05-17,1011010501,茄类,14.296,14.296,100.072,0.0,14.296,27,0,1,7.000000000000001,6.68
2023-05-17,1011010504,辣椒类,67.717,67.717,529.9516,4.0,63.717,126,0,8,7.825975752026817,9.24
2023-05-17,1011010801,食用菌,54.7,54.7,328.5598,7.232,47.468,77,0,7,6.006577696526508,9.45
2023-05-18,1011010101,花叶类,112.688,112.688,590.9668,8.702,103.986,184,0,15,5.244274456907568,12.83
2023-05-18,1011010201,花菜类,22.684,22.684,233.8863,2.277,20.407,48,0,2,10.310628636924704,15.51
2023-05-18,1011010402,水生根茎类,8.812,8.812,108.29560000000001,0.0,8.812,18,0,5,12.289559691330005,13.65
2023-05-18,1011010501,茄类,11.595,11.595,81.165,0.0,11.595,24,0,1,7.0,6.68
2023-05-18,1011010504,辣椒类,53.892,53.892,385.6616,0.0,53.892,106,0,8,7.156193869219921,9.24
2023-05-18,1011010801,食用菌,49.756,49.756,298.3416,11.0,38.756,64,0,6,5.996092933515556,9.45
2023-05-19,1011010101,花叶类,141.327,141.327,678.326,20.0,121.327,198,0,13,4.799691495609474,12.83
2023-05-19,1011010201,花菜类,20.153,20.153,200.5884,1.97,18.183,42,0,2,9.953277427678263,15.51
2023-05-19,1011010402,水生根茎类,9.66,9.66,103.8612,0.0,9.66,16,0,5,10.75167701863354,13.65
2023-05-19,1011010501,茄类,15.232,15.232,106.624,0.0,15.232,26,0,1,7.0,6.68
2023-05-19,1011010504,辣椒类,71.713,71.713,569.158,4.487,67.226,125,0,8,7.936608425250653,9.24
2023-05-19,1011010801,食用菌,60.947,60.947,349.9492,10.0,50.947,78,0,6,5.741860961162978,9.45
2023-05-20,1011010101,花叶类,177.822,177.822,821.468,30.0,147.822,270,0,12,4.619608372417361,12.83
