单品A编码,单品A名称,单品B编码,单品B名称,相关系数,p值,FDR_q值,符号,是否稳健边
102900011032244,红尖椒(份),102900011034439,青红杭椒组合装(份),0.5055,0.0,0.0,正,否
102900011032244,红尖椒(份),102900051004294,青线椒,-0.4235,0.0,0.0,负,否
102900011032244,红尖椒(份),106949711300259,金针菇(盒),0.4638,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011032343,七彩椒(2),0.4833,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011032848,姜蒜小米椒组合装(小份),0.6798,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011033906,保康高山大白菜,0.5484,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011033944,杏鲍菇(2),0.79,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011034026,枝江青梗散花,0.7164,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011034224,小青菜(份),0.4923,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011034231,奶白菜(份),0.7901,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011034330,双孢菇(盒),0.6228,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011034439,青红杭椒组合装(份),0.6693,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011035078,红椒(2),0.8148,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011035740,蟹味菇与白玉菇双拼(盒),0.5228,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900011035788,西峡香菇(份) ,0.426,0.0,0.0,正,否
102900011032251,螺丝椒(份),102900051004294,青线椒,-0.5593,0.0,0.0,负,否
102900011032251,螺丝椒(份),106949711300259,金针菇(盒),0.7903,0.0,0.0,正,否
102900011032343,七彩椒(2),102900011032848,姜蒜小米椒组合装(小份),0.5968,0.0,0.0,正,否
102900011032343,七彩椒(2),102900011033944,杏鲍菇(2),0.4678,0.0,0.0,正,否
102900011032343,七彩椒(2),102900011034231,奶白菜(份),0.4393,0.0,0.0,正,否
102900011032343,七彩椒(2),102900011034330,双孢菇(盒),0.5853,0.0,0.0,正,否
102900011032343,七彩椒(2),102900011034439,青红杭椒组合装(份),0.547,0.0,0.0,正,否
102900011032343,七彩椒(2),102900011035078,红椒(2),0.6734,0.0,0.0,正,否
102900011032343,七彩椒(2),102900011035740,蟹味菇与白玉菇双拼(盒),0.6132,0.0,0.0,正,否
102900011032343,七彩椒(2),102900051004294,青线椒,-0.4546,0.0,0.0,负,否
102900011032367,红灯笼椒(2),102900011032619,西峡香菇(2),0.4471,0.0,0.0,正,否
102900011032367,红灯笼椒(2),102900011032732,高瓜(2),0.499,0.0,0.0,正,否
102900011032367,红灯笼椒(2),102900011033906,保康高山大白菜,0.4301,0.0,0.0,正,否
102900011032367,红灯笼椒(2),102900011033920,黄心菜(2),0.4016,0.0,0.0,正,否
102900011032367,红灯笼椒(2),102900011033944,杏鲍菇(2),0.5032,0.0,0.0,正,否
102900011032367,红灯笼椒(2),102900011034026,枝江青梗散花,0.5075,0.0,0.0,正,否
102900011032367,红灯笼椒(2),102900011034224,小青菜(份),0.5896,0.0,0.0,正,否
102900011032367,红灯笼椒(2),102900011034439,青红杭椒组合装(份),0.4731,0.0,0.0,正,否
102900011032619,西峡香菇(2),102900011032732,高瓜(2),0.4461,0.0,0.0,正,否
102900011032619,西峡香菇(2),102900011033920,黄心菜(2),0.4017,0.0,0.0,正,否
102900011032619,西峡香菇(2),102900011033944,杏鲍菇(2),0.4334,0.0,0.0,正,否
102900011032619,西峡香菇(2),102900011034026,枝江青梗散花,0.4409,0.0,0.0,正,否
102900011032619,西峡香菇(2),102900011034224,小青菜(份),0.5098,0.0,0.0,正,否
102900011032732,高瓜(2),102900011033906,保康高山大白菜,0.4419,0.0,0.0,正,否
102900011032732,高瓜(2),102900011033920,黄心菜(2),0.5893,0.0,0.0,正,否
102900011032732,高瓜(2),102900011033937,金针菇(2),0.4551,0.0,0.0,正,否
102900011032732,高瓜(2),102900011033944,杏鲍菇(2),0.5345,0.0,0.0,正,否
102900011032732,高瓜(2),102900011034026,枝江青梗散花,0.6197,0.0,0.0,正,否
102900011032732,高瓜(2),102900011034224,小青菜(份),0.6231,0.0,0.0,正,否
102900011032732,高瓜(2),102900011034439,青红杭椒组合装(份),0.4363,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),102900011033920,黄心菜(2),0.4873,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),102900011033944,杏鲍菇(2),0.5733,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),102900011034026,枝江青梗散花,0.5876,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),102900011034231,奶白菜(份),0.5542,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),102900011034330,双孢菇(盒),0.526,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),102900011034439,青红杭椒组合装(份),0.508,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),102900011035078,红椒(2),0.7057,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),102900011035740,蟹味菇与白玉菇双拼(盒),0.4485,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),102900051004294,青线椒,-0.6057,0.0,0.0,负,否
102900011032848,姜蒜小米椒组合装(小份),106949711300259,金针菇(盒),0.6792,0.0,0.0,正,否
102900011032848,姜蒜小米椒组合装(小份),106971533450003,海鲜菇(包),0.4677,0.0,0.0,正,否
102900011033906,保康高山大白菜,102900011033920,黄心菜(2),0.6246,0.0,0.0,正,否
102900011033906,保康高山大白菜,102900011033944,杏鲍菇(2),0.5789,0.0,0.0,正,否
102900011033906,保康高山大白菜,102900011034026,枝江青梗散花,0.7152,0.0,0.0,正,否
102900011033906,保康高山大白菜,102900011034224,小青菜(份),0.7136,0.0,0.0,正,否
102900011033906,保康高山大白菜,102900011035764,龙牙菜,0.5124,0.0,0.0,正,否
102900011033906,保康高山大白菜,102900011035771,黄白菜(1),0.4588,0.0,0.0,正,否
102900011033906,保康高山大白菜,102900011035788,西峡香菇(份) ,0.5361,0.0,0.0,正,否
102900011033906,保康高山大白菜,106949711300259,金针菇(盒),0.6705,0.0,0.0,正,否
102900011033920,黄心菜(2),102900011033937,金针菇(2),0.5566,0.0,0.0,正,否
102900011033920,黄心菜(2),102900011033944,杏鲍菇(2),0.5237,0.0,0.0,正,否
102900011033920,黄心菜(2),102900011034026,枝江青梗散花,0.7363,0.0,0.0,正,否
102900011033920,黄心菜(2),102900011034224,小青菜(份),0.6726,0.0,0.0,正,否
102900011033920,黄心菜(2),102900011034231,奶白菜(份),0.4174,0.0,0.0,正,否
102900011033920,黄心菜(2),102900011035771,黄白菜(1),0.4078,0.0,0.0,正,否
102900011033920,黄心菜(2),102900051004294,青线椒,-0.5186,0.0,0.0,负,否
102900011033920,黄心菜(2),106949711300259,金针菇(盒),0.5353,0.0,0.0,正,否
102900011033937,金针菇(2),102900011034026,枝江青梗散花,0.4394,0.0,0.0,正,否
102900011033937,金针菇(2),102900011034224,小青菜(份),0.4447,0.0,0.0,正,否
102900011033944,杏鲍菇(2),102900011034026,枝江青梗散花,0.8142,0.0,0.0,正,否
102900011033944,杏鲍菇(2),102900011034224,小青菜(份),0.6924,0.0,0.0,正,否
102900011033944,杏鲍菇(2),102900011034231,奶白菜(份),0.7919,0.0,0.0,正,否
102900011033944,杏鲍菇(2),102900011034330,双孢菇(盒),0.5212,0.0,0.0,正,否
102900011033944,杏鲍菇(2),102900011034439,青红杭椒组合装(份),0.7563,0.0,0.0,正,否
102900011033944,杏鲍菇(2),102900011035078,红椒(2),0.6574,0.0,0.0,正,否
102900011033944,杏鲍菇(2),102900051004294,青线椒,-0.5157,0.0,0.0,负,否
102900011033944,杏鲍菇(2),106949711300259,金针菇(盒),0.689,0.0,0.0,正,否
102900011034026,枝江青梗散花,102900011034224,小青菜(份),0.7866,0.0,0.0,正,否
102900011034026,枝江青梗散花,102900011034231,奶白菜(份),0.7106,0.0,0.0,正,否
102900011034026,枝江青梗散花,102900011034439,青红杭椒组合装(份),0.6302,0.0,0.0,正,否
102900011034026,枝江青梗散花,102900011035078,红椒(2),0.5219,0.0,0.0,正,否
102900011034026,枝江青梗散花,102900011035511,净藕(3),0.4322,0.0,0.0,正,否
102900011034026,枝江青梗散花,102900011035788,西峡香菇(份) ,0.4113,0.0,0.0,正,否
102900011034026,枝江青梗散花,102900051004294,青线椒,-0.5804,0.0,0.0,负,否
102900011034026,枝江青梗散花,106949711300259,金针菇(盒),0.7207,0.0,0.0,正,否
102900011034224,小青菜(份),102900011034231,奶白菜(份),0.5088,0.0,0.0,正,否
102900011034224,小青菜(份),102900011034439,青红杭椒组合装(份),0.4494,0.0,0.0,正,否
102900011034224,小青菜(份),102900011035511,净藕(3),0.5221,0.0,0.0,正,否
102900011034224,小青菜(份),102900011035764,龙牙菜,0.4035,0.0,0.0,正,否
102900011034224,小青菜(份),102900011035771,黄白菜(1),0.4053,0.0,0.0,正,否
102900011034224,小青菜(份),102900011035788,西峡香菇(份) ,0.447,0.0,0.0,正,否
102900011034224,小青菜(份),102900051004294,青线椒,-0.4004,0.0,0.0,负,否
102900011034224,小青菜(份),106949711300259,金针菇(盒),0.5239,0.0,0.0,正,否
102900011034231,奶白菜(份),102900011034330,双孢菇(盒),0.4141,0.0,0.0,正,否
102900011034231,奶白菜(份),102900011034439,青红杭椒组合装(份),0.7509,0.0,0.0,正,否
102900011034231,奶白菜(份),102900011035078,红椒(2),0.7107,0.0,0.0,正,否
102900011034231,奶白菜(份),102900011035740,蟹味菇与白玉菇双拼(盒),0.4126,0.0,0.0,正,否
102900011034231,奶白菜(份),102900051004294,青线椒,-0.528,0.0,0.0,负,否
102900011034231,奶白菜(份),106949711300259,金针菇(盒),0.6198,0.0,0.0,正,否
102900011034330,双孢菇(盒),102900011034439,青红杭椒组合装(份),0.4303,0.0,0.0,正,否
102900011034330,双孢菇(盒),102900011035078,红椒(2),0.6554,0.0,0.0,正,否
102900011034330,双孢菇(盒),102900011035740,蟹味菇与白玉菇双拼(盒),0.6324,0.0,0.0,正,否
102900011034330,双孢菇(盒),102900051004294,青线椒,-0.4262,0.0,0.0,负,否
102900011034330,双孢菇(盒),106949711300259,金针菇(盒),0.5641,0.0,0.0,正,否
102900011034439,青红杭椒组合装(份),102900011035078,红椒(2),0.675,0.0,0.0,正,否
102900011034439,青红杭椒组合装(份),102900011035740,蟹味菇与白玉菇双拼(盒),0.4284,0.0,0.0,正,否
102900011034439,青红杭椒组合装(份),102900051004294,青线椒,-0.4658,0.0,0.0,负,否
102900011034439,青红杭椒组合装(份),106949711300259,金针菇(盒),0.5082,0.0,0.0,正,否
102900011035078,红椒(2),102900011035740,蟹味菇与白玉菇双拼(盒),0.6824,0.0,0.0,正,否
102900011035078,红椒(2),102900051004294,青线椒,-0.5206,0.0,0.0,负,否
102900011035078,红椒(2),106949711300259,金针菇(盒),0.6249,0.0,0.0,正,否
102900011035764,龙牙菜,102900011035771,黄白菜(1),0.7967,0.0,0.0,正,否
102900011035764,龙牙菜,102900011035788,西峡香菇(份) ,0.5961,0.0,0.0,正,否
102900011035764,龙牙菜,106949711300259,金针菇(盒),0.5025,0.0,0.0,正,否
102900011035771,黄白菜(1),102900011035788,西峡香菇(份) ,0.6087,0.0,0.0,正,否
102900011035771,黄白菜(1),106949711300259,金针菇(盒),0.5074,0.0,0.0,正,否
102900011035788,西峡香菇(份) ,106949711300259,金针菇(盒),0.5427,0.0,0.0,正,否
102900051004294,青线椒,106949711300259,金针菇(盒),-0.5147,0.0,0.0,负,否
106930274220092,蟹味菇(袋),106949711300068,金针菇(袋)(3),0.6567,0.0,0.0,正,否
106930274220092,蟹味菇(袋),106958851400125,海鲜菇(袋)(4),0.5253,0.0,0.0,正,否
106949711300068,金针菇(袋)(3),106958851400125,海鲜菇(袋)(4),0.6806,0.0,0.0,正,否
